RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate
47208,8,14,19,,,19,,
47209,2,15,19,19,3,19,19,3
47210,15,15,,25,,,25,
47211,10,15,,25,,,25,
47212,11,15,,25,,,25,
47213,9,15,,25,,,25,
47214,7,15,,19,3,,19,3
47215,19,15,,19,3,,19,3
47216,13,15,,19,3,,19,3
47217,11,15,18,18,,18,18,
47218,9,15,18,18,,18,18,
47219,10,15,,13,,,13,
47220,6,15,,13,,,13,
47221,5,15,,13,,,13,
47222,11,15,,13,,,13,
47223,12,15,,13,,,13,
47224,6,15,,13,,,13,
47225,11,15,15,24,23,15,24,23
47226,6,15,11,11,,11,11,
47227,7,15,19,,,19,,
47228,4,15,18,18,,18,18,
47229,8,15,19,,,19,,
47230,13,15,11,11,,11,11,
47231,13,15,19,,,19,,
47232,2,15,19,,3,20,,2
47233,15,15,,25,,,26,
47234,10,15,,25,,,26,
47235,11,15,,25,,,26,
47236,9,15,,25,,,26,
47237,7,15,,19,3,,19,2
47238,19,15,,19,3,,19,2
47239,13,15,,19,3,,19,2
47240,11,15,18,30,,19,31,
47241,9,15,18,30,,19,31,
47242,10,15,13,,,14,,
47243,6,15,13,,,14,,
47244,5,15,13,,,14,,
47245,11,15,13,,,14,,
47246,12,15,13,,,14,,
47247,6,15,13,,,14,,
47248,6,15,11,11,3,12,,2
47249,7,15,19,,,19,,
47250,8,15,13,,,14,,
47251,13,15,11,11,3,12,,2
47252,13,15,13,,,14,,
47253,2,14,19,19,2,19,19,3
47254,15,14,,25,,,25,
47255,10,14,,25,,,25,
47256,11,14,,25,,,25,
47257,9,14,,25,,,25,
47258,7,14,,19,2,,19,2
47259,19,14,,19,2,,19,2
47260,13,14,,19,2,,19,2
47261,11,14,18,18,,18,18,
47262,9,14,18,18,,18,18,
47263,10,14,,13,,,13,
47264,6,14,,13,,,13,
47265,5,14,,13,,,13,
47266,11,14,,13,,,13,
47267,12,14,,13,,,13,
47268,6,14,,13,,,13,
47269,11,14,22,15,2,22,15,3
47270,6,14,11,11,2,11,11,3
47271,7,14,19,19,,19,19,
47272,4,14,18,18,,18,18,
47273,13,14,22,15,2,22,15,3
47274,,13,28,28,,28,28,
47275,15,13,25,,,25,,
47276,10,13,25,,,25,,
47277,11,13,25,,,25,,
47278,9,13,25,,,25,,
47279,11,13,22,22,3,22,22,3
47280,12,13,22,22,3,22,22,3
47281,7,13,,19,2,,19,2
47282,19,13,,19,2,,19,2
47283,13,13,,19,2,,19,2
47284,11,13,18,18,,18,18,
47285,9,13,18,18,,18,18,
47286,10,13,,13,,,13,
47287,6,13,,13,,,13,
47288,5,13,,13,,,13,
47289,11,13,,13,,,13,
47290,12,13,,13,,,13,
47291,6,13,,13,,,13,
47292,6,13,11,11,3,11,11,3
47293,13,13,11,11,3,11,11,3
47294,13,13,,13,,,13,
47295,,13,29,29,,28,28,
47296,15,13,26,,,25,,
47297,10,13,26,,,25,,
47298,11,13,26,,,25,,
47299,9,13,26,,,25,,
47300,7,13,,19,3,,19,2
47301,19,13,,19,3,,19,2
47302,13,13,,19,3,,19,2
47303,11,13,19,19,,18,18,
47304,9,13,19,19,,18,18,
47305,10,13,,14,,,13,
47306,6,13,,14,,,13,
47307,5,13,,14,,,13,
47308,11,13,,14,,,13,
47309,12,13,,14,,,13,
47310,6,13,,14,,,13,
47311,6,13,12,12,3,11,11,2
47312,7,13,19,,,19,,
47313,3,13,19,,3,,,
47314,4,13,19,19,,18,18,
47315,8,13,,14,,,13,
47316,2,,40,40,2,40,40,3
47317,14,,,22,,,21,
47318,15,,,26,,,25,
47319,10,,,26,,,25,
47320,11,,,26,,,25,
47321,9,,,26,,,25,
47322,11,,22,22,2,22,22,3
47323,12,,22,22,2,22,22,3
47324,7,,25,25,3,25,25,3
47325,19,,25,25,3,25,25,3
47326,13,,25,25,3,25,25,3
47327,11,,19,19,,18,18,
47328,9,,19,19,,18,18,
47329,,,19,19,,18,18,
47330,10,,16,16,15,15,15,16
47331,6,,16,16,15,15,15,16
47332,5,,16,16,,15,15,
47333,11,,16,16,15,15,15,16
47334,12,,16,16,15,15,15,16
47335,6,,16,16,,15,15,
47336,11,,18,16,4,15,15,6
47337,6,,12,12,2,11,11,3
47338,7,,19,19,,19,19,
47339,8,,19,19,,18,18,
47340,13,,12,12,2,11,11,3
47341,2,14,40,40,2,40,40,3
47342,14,14,,21,,,22,
47343,15,14,,25,,,26,
47344,10,14,,25,,,26,
47345,11,14,,25,,,26,
47346,9,14,,25,,,26,
47347,11,14,22,22,2,22,22,3
47348,12,14,22,22,2,22,22,3
47349,7,14,25,25,2,25,25,3
47350,19,14,25,25,2,25,25,3
47351,13,14,25,25,2,25,25,3
47352,11,14,18,18,,19,19,
47353,9,14,18,18,,19,19,
47354,,14,18,18,,19,19,
47355,10,14,15,15,2,16,16,16
47356,6,14,15,15,2,16,16,16
47357,5,14,15,15,,16,16,
47358,11,14,15,15,2,16,16,16
47359,12,14,15,15,2,16,16,16
47360,6,14,15,15,,16,16,
47361,11,14,15,15,2,16,16,3
47362,6,14,11,11,2,12,12,3
47363,7,14,19,19,,19,19,
47364,3,14,,,,19,,2
47365,4,14,18,18,,19,19,
47366,8,14,19,19,,19,19,
47367,13,14,11,11,2,12,12,3
47368,,15,28,28,,29,29,
47369,14,15,,21,,,22,
47370,15,15,25,,,26,,
47371,10,15,25,,,26,,
47372,11,15,25,,,26,,
47373,9,15,25,,,26,,
47374,11,15,22,22,2,22,22,2
47375,12,15,22,22,2,22,22,2
47376,7,15,,19,2,,19,2
47377,19,15,,19,2,,19,2
47378,13,15,,19,2,,19,2
47379,11,15,18,18,,19,19,
47380,9,15,18,18,,19,19,
47381,10,15,,13,,,14,
47382,6,15,,13,,,14,
47383,5,15,,13,,,14,
47384,11,15,,13,,,14,
47385,12,15,,13,,,14,
47386,6,15,,13,,,14,
47387,6,15,11,11,2,12,12,2
47388,3,15,,,,21,,3
47389,13,15,11,11,2,12,12,2
47390,2,13,40,40,2,40,40,3
47391,15,13,,25,,,25,
47392,10,13,,25,,,25,
47393,11,13,,25,,,25,
47394,9,13,,25,,,25,
47395,11,13,22,22,2,22,22,3
47396,12,13,22,22,2,22,22,3
47397,7,13,25,25,3,25,25,3
47398,19,13,25,25,3,25,25,3
47399,13,13,25,25,3,25,25,3
47400,11,13,18,18,,18,18,
47401,9,13,18,18,,18,18,
47402,,13,18,18,,18,18,
47403,10,13,15,15,15,15,15,16
47404,6,13,15,15,15,15,15,16
47405,5,13,15,15,,15,15,
47406,11,13,15,15,15,15,15,16
47407,12,13,15,15,15,15,15,16
47408,6,13,15,15,,15,15,
47409,11,13,15,15,4,15,15,3
47410,6,13,11,11,2,11,11,3
47411,7,13,19,,,19,,
47412,3,13,,,,18,,2
47413,4,13,18,18,,18,18,
47414,13,13,11,11,2,11,11,3
47415,13,13,15,15,,15,15,
47416,2,15,40,40,3,40,40,3
47417,14,15,,21,,,21,
47418,15,15,,25,,,25,
47419,10,15,,25,,,25,
47420,11,15,,25,,,25,
47421,9,15,,25,,,25,
47422,11,15,22,22,3,22,22,3
47423,12,15,22,22,3,22,22,3
47424,7,15,25,25,3,25,25,3
47425,19,15,25,25,3,25,25,3
47426,13,15,25,25,3,25,25,3
47427,11,15,18,18,,18,18,
47428,9,15,18,18,,18,18,
47429,,15,18,18,,18,18,
47430,10,15,15,15,10,15,15,10
47431,6,15,15,15,10,15,15,10
47432,5,15,15,15,,15,15,
47433,11,15,15,15,10,15,15,10
47434,12,15,15,15,10,15,15,10
47435,6,15,15,15,,15,15,
47436,11,15,15,15,6,15,15,3
47437,6,15,11,11,3,11,11,3
47438,7,15,19,,,19,,
47439,3,15,18,,3,18,,3
47440,8,15,19,,,19,,
47441,13,15,19,,,19,,
47442,2,15,40,40,1,40,40,4
47443,14,15,,21,,,21,
47444,15,15,,25,,,25,
47445,10,15,,25,,,25,
47446,11,15,,25,,,25,
47447,9,15,,25,,,25,
47448,11,15,22,22,1,22,22,4
47449,12,15,22,22,1,22,22,4
47450,7,15,25,25,1,25,25,4
47451,19,15,25,25,1,25,25,4
47452,13,15,25,25,1,25,25,4
47453,11,15,18,18,,18,18,
47454,9,15,18,18,,18,18,
47455,,15,18,18,,18,18,
47456,10,15,15,15,10,15,15,4
47457,6,15,15,15,10,15,15,4
47458,5,15,15,15,,15,15,
47459,11,15,15,15,10,15,15,4
47460,12,15,15,15,10,15,15,4
47461,6,15,15,15,,15,15,
47462,11,15,15,15,1,15,15,7
47463,6,15,11,11,1,11,11,4
47464,7,15,19,,,19,,
47465,3,15,18,,1,18,,4
47466,4,15,18,18,,18,18,
47467,2,14,40,17,2,40,17,3
47468,14,14,,22,,,21,
47469,14,14,22,,,21,,
47470,15,14,,26,,,25,
47471,10,14,,26,,,25,
47472,11,14,,26,,,25,
47473,9,14,,26,,,25,
47474,11,14,22,22,3,22,22,2
47475,12,14,22,22,3,22,22,2
47476,7,14,25,,,25,,
47477,19,14,25,,,25,,
47478,13,14,25,,,25,,
47479,11,14,19,31,,18,30,
47480,9,14,19,31,,18,30,
47481,,14,19,31,,18,30,
47482,10,14,16,,15,15,,3
47483,6,14,16,,15,15,,3
47484,5,14,16,,,15,,
47485,11,14,16,,15,15,,3
47486,12,14,16,,15,15,,3
47487,6,14,16,13,,15,13,
47488,11,14,16,22,5,15,22,3
47489,6,14,12,,2,11,,3
47490,7,14,19,19,,19,19,
47491,3,14,,,,21,21,3
47492,8,14,19,19,,19,19,
47493,13,14,19,31,,18,30,
47494,2,15,40,40,1,40,40,3
47495,14,15,,22,,,21,
47496,15,15,,26,,,25,
47497,10,15,,26,,,25,
47498,11,15,,26,,,25,
47499,9,15,,26,,,25,
47500,11,15,22,22,1,22,22,3
47501,12,15,22,22,1,22,22,3
47502,7,15,25,25,1,25,25,4
47503,19,15,25,25,1,25,25,4
47504,13,15,25,25,1,25,25,4
47505,11,15,19,19,,18,18,
47506,9,15,19,19,,18,18,
47507,,15,19,19,,18,18,
47508,10,15,16,16,10,15,15,16
47509,6,15,16,16,10,15,15,16
47510,5,15,16,16,,15,15,
47511,11,15,16,16,10,15,15,16
47512,12,15,16,16,10,15,15,16
47513,6,15,16,16,,15,15,
47514,11,15,16,16,1,15,15,5
47515,6,15,12,12,1,11,11,3
47516,7,15,19,,,19,,
47517,13,15,16,16,,15,15,
47518,2,15,40,40,2,40,40,2
47519,14,15,,22,,,21,
47520,15,15,,26,,,25,
47521,10,15,,26,,,25,
47522,11,15,,26,,,25,
47523,9,15,,26,,,25,
47524,11,15,22,22,2,22,22,2
47525,12,15,22,22,2,22,22,2
47526,7,15,25,25,2,25,25,2
47527,19,15,25,25,2,25,25,2
47528,13,15,25,25,2,25,25,2
47529,11,15,19,19,,18,18,
47530,9,15,19,19,,18,18,
47531,,15,19,19,,18,18,
47532,10,15,16,16,2,15,15,2
47533,6,15,16,16,2,15,15,2
47534,5,15,16,16,,15,15,
47535,11,15,16,16,2,15,15,2
47536,12,15,16,16,2,15,15,2
47537,6,15,16,16,,15,15,
47538,11,15,16,16,5,15,15,2
47539,6,15,12,12,2,11,11,2
47540,7,15,19,,,19,,
47541,3,15,19,,2,18,,2
47542,8,15,19,,,19,,
47543,13,15,16,16,5,15,15,2
47544,13,15,19,,,19,,
47545,2,14,40,40,3,40,40,3
47546,14,14,,21,,,22,
47547,15,14,,25,,,26,
47548,10,14,,25,,,26,
47549,11,14,,25,,,26,
47550,9,14,,25,,,26,
47551,11,14,22,22,3,22,22,3
47552,12,14,22,22,3,22,22,3
47553,7,14,25,25,3,25,25,3
47554,19,14,25,25,3,25,25,3
47555,13,14,25,25,3,25,25,3
47556,11,14,18,18,,19,19,
47557,9,14,18,18,,19,19,
47558,,14,18,18,,19,19,
47559,10,14,15,15,3,16,16,10
47560,6,14,15,15,3,16,16,10
47561,5,14,15,15,,16,16,
47562,11,14,15,15,3,16,16,10
47563,12,14,15,15,3,16,16,10
47564,6,14,15,15,,16,16,
47565,11,14,15,15,5,16,16,3
47566,6,14,11,11,3,12,12,3
47567,7,14,19,19,,19,19,
47568,13,14,15,15,5,16,16,3
47569,10,14,22,22,3,22,22,3
47570,2,15,40,40,2,40,40,2
47571,14,15,,21,,,21,
47572,15,15,,25,,,25,
47573,10,15,,25,,,25,
47574,11,15,,25,,,25,
47575,9,15,,25,,,25,
47576,11,15,22,22,2,22,22,2
47577,12,15,22,22,2,22,22,2
47578,7,15,25,25,3,25,25,2
47579,19,15,25,25,3,25,25,2
47580,13,15,25,25,3,25,25,2
47581,11,15,18,18,,18,18,
47582,9,15,18,18,,18,18,
47583,,15,18,18,,18,18,
47584,10,15,15,15,15,15,15,2
47585,6,15,15,15,15,15,15,2
47586,5,15,15,15,,15,15,
47587,11,15,15,15,15,15,15,2
47588,12,15,15,15,15,15,15,2
47589,6,15,15,15,,15,15,
47590,11,15,15,15,4,15,15,2
47591,6,15,11,11,2,11,11,2
47592,7,15,19,,,19,,
47593,3,15,,,,21,21,3
47594,8,15,19,,,19,,
47595,13,15,11,11,2,11,11,2
47596,10,15,22,22,2,22,22,2
47597,13,15,19,,,19,,
47598,2,15,20,20,3,19,19,2
47599,15,15,,26,,,25,
47600,10,15,,26,,,25,
47601,11,15,,26,,,25,
47602,9,15,,26,,,25,
47603,7,15,,19,3,,19,2
47604,19,15,,19,3,,19,2
47605,13,15,,19,3,,19,2
47606,11,15,19,19,,18,18,
47607,9,15,19,19,,18,18,
47608,10,15,,14,,,13,
47609,6,15,,14,,,13,
47610,5,15,,14,,,13,
47611,11,15,,14,,,13,
47612,12,15,,14,,,13,
47613,6,15,,14,,,13,
47614,11,15,16,24,23,15,24,23
47615,6,15,12,12,,11,11,
47616,7,15,19,,,19,,
47617,8,15,,14,,,13,
47618,13,15,12,12,,11,11,
47619,2,15,40,17,3,40,17,1
47620,2,15,40,17,3,40,17,1
47621,2,15,40,40,3,40,17,1
47622,2,15,40,40,3,40,17,1
47623,14,15,,21,,,22,
47624,14,15,,21,,,22,
47625,14,15,21,,,22,,
47626,14,15,21,,,22,,
47627,15,15,,25,,,26,
47628,15,15,,25,,,26,
47629,15,15,,25,,,26,
47630,15,15,,25,,,26,
47631,10,15,,25,,,26,
47632,10,15,,25,,,26,
47633,10,15,,25,,,26,
47634,10,15,,25,,,26,
47635,11,15,,25,,,26,
47636,11,15,,25,,,26,
47637,11,15,,25,,,26,
47638,11,15,,25,,,26,
47639,9,15,,25,,,26,
47640,9,15,,25,,,26,
47641,9,15,,25,,,26,
47642,9,15,,25,,,26,
47643,11,15,22,22,3,22,22,1
47644,11,15,22,22,3,22,22,1
47645,11,15,22,22,3,22,22,1
47646,11,15,22,22,3,22,22,1
47647,12,15,22,22,3,22,22,1
47648,12,15,22,22,3,22,22,1
47649,12,15,22,22,3,22,22,1
47650,12,15,22,22,3,22,22,1
47651,7,15,25,,3,25,,1
47652,7,15,25,,3,25,,1
47653,7,15,25,,3,25,,1
47654,7,15,25,,3,25,,1
47655,19,15,25,,3,25,,1
47656,19,15,25,,3,25,,1
47657,19,15,25,,3,25,,1
47658,19,15,25,,3,25,,1
47659,13,15,25,,3,25,,1
47660,13,15,25,,3,25,,1
47661,13,15,25,,3,25,,1
47662,13,15,25,,3,25,,1
47663,11,15,18,18,,19,31,
47664,11,15,18,18,,19,31,
47665,9,15,18,18,,19,31,
47666,9,15,18,18,,19,31,
47667,,15,18,30,,19,31,
47668,,15,18,30,,19,31,
47669,,15,18,18,,19,31,
47670,,15,18,18,,19,31,
47671,10,15,15,,3,16,,10
47672,10,15,15,,3,16,,10
47673,10,15,15,15,,16,,
47674,10,15,15,15,,16,,
47675,6,15,15,,3,16,,10
47676,6,15,15,,3,16,,10
47677,6,15,15,15,,16,,
47678,6,15,15,15,,16,,
47679,5,15,15,,,16,,
47680,5,15,15,,,16,,
47681,5,15,15,15,,16,,
47682,5,15,15,15,,16,,
47683,11,15,15,,3,16,,10
47684,11,15,15,,3,16,,10
47685,11,15,15,15,,16,,
47686,11,15,15,15,,16,,
47687,12,15,15,,3,16,,10
47688,12,15,15,,3,16,,10
47689,12,15,15,15,,16,,
47690,12,15,15,15,,16,,
47691,6,15,15,31,,16,32,
47692,6,15,15,31,,16,32,
47693,6,15,15,15,,16,32,
47694,6,15,15,15,,16,32,
47695,11,15,15,16,23,16,16,3
47696,11,15,15,16,23,16,16,3
47697,11,15,15,15,23,16,17,3
47698,11,15,15,15,23,16,17,3
47699,6,15,11,,3,12,,1
47700,6,15,11,,3,12,,1
47701,6,15,11,11,3,12,,1
47702,6,15,11,11,3,12,,1
47703,7,15,19,,,19,,
47704,7,15,19,,,19,,
47705,3,15,18,,3,19,,1
47706,3,15,18,,3,19,,1
47707,4,15,18,18,,19,31,
47708,4,15,18,18,,19,31,
47709,8,15,15,15,,16,32,
47710,8,15,15,15,,16,32,
47711,13,15,19,,,19,,
47712,13,15,19,,,19,,
47713,,15,28,28,,28,28,
47714,14,15,,22,,,21,
47715,15,15,25,,,25,,
47716,10,15,25,,,25,,
47717,11,15,25,,,25,,
47718,9,15,25,,,25,,
47719,7,15,,19,2,,19,2
47720,19,15,,19,2,,19,2
47721,13,15,,19,2,,19,2
47722,11,15,18,18,,18,18,
47723,9,15,18,18,,18,18,
47724,10,15,,14,,,13,
47725,6,15,,14,,,13,
47726,5,15,,14,,,13,
47727,11,15,,14,,,13,
47728,12,15,,14,,,13,
47729,6,15,,14,,,13,
47730,6,15,11,11,2,11,11,2
47731,7,15,19,,,19,,
47732,8,15,,14,,,13,
47733,13,15,11,11,2,11,11,2
47734,13,15,,14,,,13,
47735,2,14,19,19,3,19,19,2
47736,14,14,,21,,,21,
47737,15,14,,25,,,25,
47738,10,14,,25,,,25,
47739,11,14,,25,,,25,
47740,9,14,,25,,,25,
47741,7,14,,19,3,,19,2
47742,19,14,,19,3,,19,2
47743,13,14,,19,3,,19,2
47744,11,14,18,18,,18,18,
47745,9,14,18,18,,18,18,
47746,10,14,,13,,,13,
47747,6,14,,13,,,13,
47748,5,14,,13,,,13,
47749,11,14,,13,,,13,
47750,12,14,,13,,,13,
47751,6,14,,13,,,13,
47752,11,14,22,15,3,22,15,2
47753,6,14,11,11,3,11,11,2
47754,7,14,19,,,19,,
47755,3,14,18,,3,,,
47756,3,14,18,,3,18,,2
47757,8,14,18,18,,18,18,
47758,13,14,,13,,,13,
47759,2,14,20,39,,19,19,3
47760,14,14,,22,,,21,
47761,15,14,26,,,25,,
47762,10,14,26,,,25,,
47763,11,14,26,,,25,,
47764,9,14,26,,,25,,
47765,11,14,22,22,2,22,22,2
47766,12,14,22,22,2,22,22,2
47767,7,14,19,,,19,,
47768,19,14,19,,,19,,
47769,13,14,19,,,19,,
47770,11,14,19,,,18,,
47771,9,14,19,,,18,,
47772,10,14,14,,,13,,
47773,6,14,14,,,13,,
47774,5,14,14,,,13,,
47775,11,14,14,,,13,,
47776,12,14,14,,,13,,
47777,6,14,14,,,13,,
47778,6,14,12,,,11,,3
47779,4,14,19,,,18,,
47780,8,14,19,,,18,,
47781,13,14,14,,,13,,
47782,2,13,19,38,4,19,19,2
47783,14,13,,21,,,21,
47784,15,13,25,,,25,,
47785,10,13,25,,,25,,
47786,11,13,25,,,25,,
47787,9,13,25,,,25,,
47788,11,13,22,22,3,22,22,2
47789,12,13,22,22,3,22,22,2
47790,7,13,,19,3,,19,2
47791,19,13,,19,3,,19,2
47792,13,13,,19,3,,19,2
47793,11,13,18,18,,18,18,
47794,9,13,18,18,,18,18,
47795,10,13,,13,,,13,
47796,6,13,,13,,,13,
47797,5,13,,13,,,13,
47798,11,13,,13,,,13,
47799,12,13,,13,,,13,
47800,6,13,,13,,,13,
47801,6,13,11,11,3,11,11,2
47802,4,13,18,18,,18,18,
47803,13,13,11,11,3,11,11,2
47804,13,13,,13,,,13,
47805,2,15,40,40,3,40,40,3
47806,15,15,,26,,,25,
47807,10,15,,26,,,25,
47808,11,15,,26,,,25,
47809,9,15,,26,,,25,
47810,7,15,,19,3,,19,3
47811,19,15,,19,3,,19,3
47812,13,15,,19,3,,19,3
47813,10,15,,14,,,13,
47814,6,15,,14,,,13,
47815,5,15,,14,,,13,
47816,11,15,,14,,,13,
47817,12,15,,14,,,13,
47818,6,15,,14,,,13,
47819,11,15,16,16,3,15,15,3
47820,6,15,12,12,3,11,11,3
47821,7,15,19,,,19,,
47822,3,15,,,,14,17,
47823,13,15,16,16,3,15,15,3
47824,,13,28,28,,28,28,
47825,15,13,25,,,25,,
47826,10,13,25,,,25,,
47827,11,13,25,,,25,,
47828,9,13,25,,,25,,
47829,11,13,22,22,,22,22,
47830,12,13,22,22,,22,22,
47831,7,13,,19,2,,19,2
47832,19,13,,19,2,,19,2
47833,13,13,,19,2,,19,2
47834,11,13,18,18,,18,18,
47835,9,13,18,18,,18,18,
47836,10,13,,13,,,13,
47837,6,13,,13,,,13,
47838,5,13,,13,,,13,
47839,11,13,,13,,,13,
47840,12,13,,13,,,13,
47841,6,13,,13,,,13,
47842,6,13,11,,,11,,
47843,8,13,,13,,,13,
47844,10,13,22,22,,22,22,
47845,13,13,,13,,,13,
47846,2,15,19,19,3,19,19,2
47847,15,15,25,,,25,,
47848,10,15,25,,,25,,
47849,11,15,25,,,25,,
47850,9,15,25,,,25,,
47851,7,15,,19,2,,19,2
47852,19,15,,19,2,,19,2
47853,13,15,,19,2,,19,2
47854,11,15,18,18,,18,18,
47855,9,15,18,18,,18,18,
47856,10,15,,13,,,13,
47857,6,15,,13,,,13,
47858,5,15,,13,,,13,
47859,11,15,,13,,,13,
47860,12,15,,13,,,13,
47861,6,15,,13,,,13,
47862,11,15,15,24,23,15,24,23
47863,6,15,11,11,,11,11,
47864,7,15,19,,,19,,
47865,2,15,19,19,3,19,19,
47866,14,15,,21,,,21,
47867,15,15,,25,,,25,
47868,10,15,,25,,,25,
47869,11,15,,25,,,25,
47870,9,15,,25,,,25,
47871,11,15,22,22,3,22,22,
47872,12,15,22,22,3,22,22,
47873,7,15,,19,2,,19,
47874,19,15,,19,2,,19,
47875,13,15,,19,2,,19,
47876,11,15,18,18,,18,18,
47877,9,15,18,18,,18,18,
47878,10,15,,13,,,13,
47879,6,15,,13,,,13,
47880,5,15,,13,,,13,
47881,11,15,,13,,,13,
47882,12,15,,13,,,13,
47883,6,15,,13,,,13,
47884,11,15,22,15,3,22,15,3
47885,6,15,11,11,3,11,11,
47886,7,15,19,,,19,,
47887,8,15,,13,,,13,
47888,13,15,22,15,3,22,15,3
47889,2,14,40,17,2,40,17,1
47890,14,14,21,,,21,,
47891,15,14,25,,,25,,
47892,10,14,25,,,25,,
47893,11,14,25,,,25,,
47894,9,14,25,,,25,,
47895,11,14,22,22,2,22,22,1
47896,12,14,22,22,2,22,22,1
47897,7,14,25,,2,25,,1
47898,19,14,25,,2,25,,1
47899,13,14,25,,2,25,,1
47900,,14,18,30,,18,30,
47901,10,14,15,,2,15,,14
47902,6,14,15,,2,15,,14
47903,5,14,15,,,15,,
47904,11,14,15,,2,15,,14
47905,12,14,15,,2,15,,14
47906,6,14,15,13,,15,13,
47907,11,14,15,22,5,15,22,1
47908,6,14,11,,2,11,,1
47909,7,14,19,,,19,,
47910,13,14,15,22,5,15,22,1
47911,10,14,22,22,2,22,22,1
47912,13,14,19,,,19,,
47913,2,14,20,39,2,19,19,3
47914,2,14,20,39,2,19,19,3
47915,2,14,20,39,2,19,19,3
47916,2,14,20,39,2,19,19,3
47917,14,14,,22,,,21,
47918,14,14,,22,,,21,
47919,14,14,,22,,,21,
47920,14,14,,22,,,21,
47921,15,14,,26,,,25,
47922,15,14,,26,,,25,
47923,15,14,,26,,,25,
47924,15,14,,26,,,25,
47925,10,14,,26,,,25,
47926,10,14,,26,,,25,
47927,10,14,,26,,,25,
47928,10,14,,26,,,25,
47929,11,14,,26,,,25,
47930,11,14,,26,,,25,
47931,11,14,,26,,,25,
47932,11,14,,26,,,25,
47933,9,14,,26,,,25,
47934,9,14,,26,,,25,
47935,9,14,,26,,,25,
47936,9,14,,26,,,25,
47937,11,14,22,22,2,22,22,3
47938,11,14,22,22,2,22,22,3
47939,11,14,22,22,2,22,22,3
47940,11,14,22,22,2,22,22,3
47941,12,14,22,22,2,22,22,3
47942,12,14,22,22,2,22,22,3
47943,12,14,22,22,2,22,22,3
47944,12,14,22,22,2,22,22,3
47945,7,14,,19,2,,19,3
47946,7,14,,19,2,,19,3
47947,7,14,,19,2,,19,3
47948,7,14,,19,2,,19,3
47949,19,14,,19,2,,19,3
47950,19,14,,19,2,,19,3
47951,19,14,,19,2,,19,3
47952,19,14,,19,2,,19,3
47953,13,14,,19,2,,19,3
47954,13,14,,19,2,,19,3
47955,13,14,,19,2,,19,3
47956,13,14,,19,2,,19,3
47957,11,14,19,19,,18,18,
47958,11,14,19,19,,18,18,
47959,9,14,19,19,,18,18,
47960,9,14,19,19,,18,18,
47961,10,14,,14,,,13,
47962,10,14,,14,,,13,
47963,10,14,,14,,,13,
47964,10,14,,14,,,13,
47965,6,14,,14,,,13,
47966,6,14,,14,,,13,
47967,6,14,,14,,,13,
47968,6,14,,14,,,13,
47969,5,14,,14,,,13,
47970,5,14,,14,,,13,
47971,5,14,,14,,,13,
47972,5,14,,14,,,13,
47973,11,14,,14,,,13,
47974,11,14,,14,,,13,
47975,11,14,,14,,,13,
47976,11,14,,14,,,13,
47977,12,14,,14,,,13,
47978,12,14,,14,,,13,
47979,12,14,,14,,,13,
47980,12,14,,14,,,13,
47981,6,14,,14,,,13,
47982,6,14,,14,,,13,
47983,6,14,,14,,,13,
47984,6,14,,14,,,13,
47985,6,14,12,12,2,11,,3
47986,6,14,12,12,2,11,,3
47987,6,14,12,12,2,11,11,3
47988,6,14,12,12,2,11,11,3
47989,3,14,16,16,,,,
47990,3,14,16,16,,,,
47991,8,14,,14,,,13,
47992,8,14,,14,,,13,
47993,10,14,22,22,2,22,22,3
47994,10,14,22,22,2,22,22,3
47995,13,14,,14,,,13,
47996,13,14,,14,,,13,
47997,2,15,40,40,2,40,17,3
47998,14,15,,21,,,21,
47999,15,15,,25,,,25,
48000,10,15,,25,,,25,
48001,11,15,,25,,,25,
48002,9,15,,25,,,25,
48003,11,15,22,22,2,22,22,3
48004,12,15,22,22,2,22,22,3
48005,7,15,,19,2,,19,3
48006,19,15,,19,2,,19,3
48007,13,15,,19,2,,19,3
48008,11,15,18,18,,18,30,
48009,9,15,18,18,,18,30,
48010,10,15,,13,,,13,
48011,6,15,,13,,,13,
48012,5,15,,13,,,13,
48013,11,15,,13,,,13,
48014,12,15,,13,,,13,
48015,6,15,,13,,,13,
48016,11,15,15,15,2,15,16,6
48017,6,15,11,11,2,11,,3
48018,7,15,19,,,19,,
48019,4,15,18,18,,18,30,
48020,8,15,,13,,,13,
48021,13,15,15,15,2,15,16,6
48022,13,15,,13,,,13,
48023,2,15,40,40,1,40,40,4
48024,15,15,,25,,,25,
48025,10,15,,25,,,25,
48026,11,15,,25,,,25,
48027,9,15,,25,,,25,
48028,11,15,22,22,1,22,22,4
48029,12,15,22,22,1,22,22,4
48030,7,15,25,25,1,25,25,3
48031,19,15,25,25,1,25,25,3
48032,13,15,25,25,1,25,25,3
48033,11,15,18,18,,18,18,
48034,9,15,18,18,,18,18,
48035,,15,18,18,,18,18,
48036,10,15,15,15,10,15,15,16
48037,6,15,15,15,10,15,15,16
48038,5,15,15,15,,15,15,
48039,11,15,15,15,10,15,15,16
48040,12,15,15,15,10,15,15,16
48041,6,15,15,15,,15,15,
48042,11,15,15,15,1,15,15,3
48043,6,15,11,11,1,11,11,4
48044,7,15,19,,,19,,
48045,8,15,18,18,,18,18,
48046,13,15,11,11,1,11,11,4
48047,2,15,40,40,3,40,40,2
