id,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
16159,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16160,dd,sssssssSsss,dddddd,ssSssss,d,sssssss,sssSssssssss,sssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16161,dd,sssssss,dddddd,sssssssss,dd,sssssssSsssSssssss,sssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16162,dd,ssssSsssSsssSsss,dddddd,dss,d,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16163,dd,sssssss,dddddd,ssSssss,d,sssssssss,sssssSssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16164,dd,ssssSsssSsss,dddddd,ssssSsssssss,dd,sssssssSsssSssssss,sssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16165,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,d,dddd,dd,ssssssSssssss,Sdds
16166,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16167,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssss,sssssss,sssss,ssss,dddd,d,dd,ssssssSssssss,Sdds
16168,dd,sssssss,dddddd,sssssssss,dd,sssssSsssssss,ssssSsssssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16169,dd,sssssss,dddddd,dssSdss,d,sssssssSsssSssssss,sssssssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssss,SSdds
16170,dd,sssssss,ddddd,sssssssss,dd,ssssssss,ssssSssssssssss,sssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,Sdds
16171,dd,sssssss,dddddd,ssssSsssssss,dd,sssssSsssssss,sssssssSssSssssss,sssSssSssssss,sssss,ssss,d,d,dd,sssssss,Sdds
16172,dd,sssssss,dddddd,ssSssss,d,sssssssss,sssSssssssss,sssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16173,dd,S,dddddd,ssssSsssssss,dd,sssssSsssssss,S,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16174,dd,sssssss,dddddd,sssssssss,dd,sssssssSsssSssssss,ssssSsssssssss,sssssss,sssss,ssss,ddddd,d,dd,ssssssSssssss,Sdds
16175,dd,sssssss,dddddd,sssssSsss,dd,ssssssss,ssssSsssssss,sssSssSssssss,sssss,ssss,dddd,d,dd,ssssssSssssss,SSdds
16176,dd,ssssSsssSsssSsss,dddddd,ssssSssssss,dd,sssssssSsssSssssss,ssssSsssssssss,sssssss,sssss,ssss,d,dddd,dd,ssssssSssssss,Sdds
16177,dd,sssssss,dddddd,sssssss,dd,sssssssSsssSssssss,ssssSsssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16178,dd,sssssss,dddddd,ssSssss,d,ssssssss,sssSssssssss,sssssSssssssss,ssssSssssssSssssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16179,dd,S,dddddd,ssssSsssssss,dd,sssssSsssssss,S,sssssSssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16180,dd,sssssss,dddddd,ssssSsssssss,dd,sssssssSsssSssssss,ssssssssSssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16181,dd,sssssSsss,ddddd,ssSssss,d,sssssssSsssSssssss,sssssSsssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16182,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16183,dd,sssssss,dddddd,dssSdss,d,sssssssSsssSssssss,ssssSssssssssss,sssssss,ssssSssssssSssssss,ssss,dddd,d,dd,ssssssSssssss,SSdds
16184,dd,sssssss,dddddd,sssssssss,dd,sssssSsssssss,ssssSsssssssss,sssSssSssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16185,dd,S,dddddd,ssssSsssssss,dd,sssssSsssssss,S,sssSsssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16186,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,sssssssSsssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16187,dd,sssssssSsss,dddddd,ssSssss,d,sssssSsssssss,ssssSssssssssss,sssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16188,dd,sssssss,dddddd,sssssssss,dd,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16189,dd,sssssss,dddddd,ddss,d,sssssSsssssss,sssSssssssss,sssSssSssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16190,dd,sssssss,dddddd,sssssssss,dd,sssssSsssssss,ssssSssssssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16191,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,sssSssssssss,sssSssSssssss,sssss,ssssss,dddd,d,dd,ssssssSssssss,SSdds
16192,dd,sssssss,ddddd,sssssssss,dd,sssssSsssssss,ssssSsssssssss,sssSssSssssss,sssssSsssSssssssss,ssssss,d,d,dd,sssssssssss,SSdds
16193,dd,sssssss,dddddd,sssssSsss,dd,sssssSsssssss,ssssSsssssss,sssSsssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16194,dd,sssssss,dddddd,sssssss,dd,sssssSsssssss,sssSssssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16195,dd,sssssss,dddddd,ddss,d,sssssSsssssss,sssss,sssssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16196,dd,S,dddddd,ssssSsssssss,dd,ssssssss,S,sssSssSssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16197,dd,sssssss,dddddd,dssSdss,d,sssssss,sssssSsssssss,sssssssss,ssssSssssssSssssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16198,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssss,sssssss,sssss,ssss,dddd,d,dd,ssssssSssssss,SSdds
16199,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,sssssssSsssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16200,dd,sssssSsss,dddddd,ssssSsssssss,dd,sssssSsssssss,sssSssssssss,sssssSssssssss,sssss,ssssss,d,d,dd,sssss,SSdds
16201,dd,sssssss,ddddd,ssSssss,d,sssssssSsssSssssss,ssssSsssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16202,dd,sssssss,dddddd,ssssSsssssss,dd,sssssSsssssss,sssSssssssss,sssssSssssssss,sssss,ssss,d,d,dd,sssssssss,SSdds
16203,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16204,dd,sssssss,dddddd,sssssssss,dd,sssssssSsssSssssss,ssssSsssssssss,sssssss,sssss,ssss,dddd,d,dd,ssssssSssssss,Sdds
16205,dd,sssssss,ddddd,ssssSsssssss,dd,sssssssSsssSssssss,sssssssSssSssssss,sssssss,sssss,ssss,d,dddd,dd,ssssssSssssss,Sdds
16206,dd,sssssss,dddddd,ssssSsssssss,dd,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16207,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssssSssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16208,dd,sssssSsss,dddddd,sssssssss,dd,ssssssss,ssssSsssssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16209,dd,sssssss,dddddd,ssssSsssssss,dd,sssssssSsssSssssss,sssSssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16210,dd,sssssss,dddddd,dss,d,sssssssSsssSssssss,sssssSsssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16211,dd,sssssss,dddddd,sssssss,dd,sssssSsssssss,ssssSsssssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16212,dd,S,dddddd,sssssssss,dd,sssssSsssssss,S,sssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16213,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,sssss,sssSsssss,ssssSssssssSssssss,ssss,dddd,d,dd,ssssssSssssss,SSdds
16214,dd,sssssss,dddddd,sssssssss,dd,sssssSsssssss,sssss,sssSssSssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16215,dd,sssssss,ddddd,ssSssss,d,sssssSsssssss,ssssssssSssssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16216,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,sssssSsssssss,sssssSssssssss,sssss,ssss,d,d,dd,ssssss,SSdds
16217,dd,sssssss,dddddd,ssssSsssssss,dd,sssssssSsssSssssss,ssssSssssssssss,ssss,sssss,ssssss,d,d,dd,ssssssSssssss,Sdds
16218,dd,sssssss,dddddd,ssssSsssssss,dd,sssssSsssssss,ssssssssSssssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16219,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,sssssssSssSssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16220,dd,sssssss,dddddd,sssssssss,dd,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,dddd,d,dd,ssssssSssssss,Sdds
16221,dd,S,dddddd,ssssSsssssss,dd,sssssSsssssss,S,sssSsssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16222,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,sssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16223,dd,ssssSsssSsssSsss,dddddd,ddss,d,sssssSsssssss,sssssssSsssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16224,dd,ssssSsssSsssSsss,ddddd,ssssSsssssss,dd,sssssSsssssss,sssssSssssss,sssSssSssssss,sssss,ssss,d,dddd,dd,ssssssSssssss,SSdds
16225,dd,sssssss,dddddd,dss,d,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16226,dd,sssssss,dddddd,ddss,d,sssssSsssssss,sssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16227,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16228,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssssSssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16229,dd,sssssss,dddddd,sssssss,dd,sssssSsssssss,ssssSsssssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16230,dd,sssssss,dddddd,ssSssss,d,sssssssss,sssssssSssSssssss,sssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16231,dd,sssssss,dddddd,sssssssss,dd,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,d,d,dd,S,SSdds
16232,dd,sssssss,dddddd,ssssSsssssss,dd,sssssSsssssss,sssssSsssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16233,dd,ssssSsssSsssSsss,dddddd,ssSssss,d,sssssSsssssss,sssssSssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16234,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssssSssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16235,dd,sssssss,dddddd,dss,d,sssssSsssssss,sssssSsssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16236,dd,sssssss,dddddd,sssssSsss,dd,sssssSsssssss,sssssssSssSssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16237,dd,sssssssSsss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssssSssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16238,dd,sssssss,ddddd,ssssSsssssss,dd,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16239,dd,ssssSsssSsssSsss,ddddd,ssssSsssssss,dd,sssssssSsssSssssss,sssssssSsssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16240,dd,sssssss,dddddd,sssssSsss,dd,sssssSsssssss,sssssSssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16241,dd,sssssss,dddddd,sssssSsss,dd,ssssssss,ssssSssssssssss,sssSssSssssss,sssss,ssss,ddddd,d,dd,ssssssSssssss,Sdds
16242,dd,ssssSsssSsssSsss,ddddd,ssSssss,d,sssssssss,sssssSsssssss,sssssSssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16243,dd,ssssSsssSsssSsss,ddddd,sssssssss,dd,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16244,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16245,dd,sssssss,dddddd,sssssSssss,dd,sssssssSsssSssssss,sssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16246,dd,ssssSsssSsss,dddddd,ssssSssssss,dd,sssssssSsssSssssss,ssssSsssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16247,dd,sssssss,dddddd,sssssSsss,dd,ssssssss,sssssSssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16248,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssSssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16249,dd,sssssss,dddddd,ssSssss,d,ssssssss,sssssssssSssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16250,dd,sssssss,dddddd,dss,d,sssssSsssssss,sssssSssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16251,dd,ssssSsssSsssSsss,dddddd,sssssSssss,dd,sssssssSsssSssssss,sssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16252,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,ssssSssssssssss,ssss,sssss,ssssss,ddddd,d,dd,ssssssSssssss,Sdds
16253,dd,sssssss,dddddd,ssSssss,d,ssssssss,ssssssssSssssssss,sssssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16254,dd,sssssss,dddddd,ssssSsssssss,dd,sssssssSsssSssssss,sssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16255,dd,sssssss,dddddd,ddss,d,sssssss,ssssSsssssss,sssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16256,dd,sssssss,dddddd,ddss,d,sssssssSssssssSssssss,sssssSssssss,sssssssss,sssss,ssss,d,d,dd,ssssss,SSdds
16257,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,sssSssssssss,sssSssSssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16258,dd,sssssss,dddddd,ssSssss,d,sssssssss,sssSssssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssss,SSdds
16259,dd,ssssSsssSsssSsss,dddddd,sssssssss,dd,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16260,dd,ssssSsssSsssSsss,dddddd,sssssssss,dd,ssssssss,sssSssssssss,sssssSssssssss,sssss,ssss,d,d,dd,S,SSdds
16261,dd,sssssss,dddddd,sssssssss,dd,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16262,dd,sssssSsss,dddddd,ssssSsssssss,dd,sssssSsssssss,ssssssssssSssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16263,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16264,dd,ssssSsssSsss,dddddd,sssssSssss,dd,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16265,dd,sssssSsss,dddddd,sssssss,dd,sssssss,ssssSsssssssss,sssSssSssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16266,dd,sssssss,dddddd,ssSssss,d,sssssssss,sssssSssssss,sssssssss,sssss,ssssss,d,d,dd,S,SSdds
16267,dd,sssssssSsss,dddddd,sssssssss,dd,sssssSsssssss,ssssSsssssssss,sssSsssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16268,dd,ssssSsssSsssSsss,dddddd,ssssSssssss,dd,sssssssSsssSssssss,ssssSsssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16269,dd,ssssSsssSsssSsss,dddddd,ssssSssssss,dd,sssssssSsssSssssss,ssssSsssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16270,dd,sssssss,dddddd,dssSdss,d,sssssss,sssssSsssssss,sssSssSssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16271,dd,sssssss,dddddd,sssssSsss,dd,sssssSsssssss,sssssssssSssssss,sssSsssss,sssss,ssss,d,dddd,dd,ssssssSssssss,SSdds
16272,dd,sssssss,dddddd,ssssSsssssss,dd,sssssssSsssSssssss,ssssSsssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16273,dd,sssssss,dddddd,sssssSsss,dd,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16274,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssssSssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16275,dd,sssssss,dddddd,ssSssss,d,ssssssss,sssss,sssSssSssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16276,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssssSssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16277,dd,sssssss,dddddd,ssssSsssssss,dd,ssssssss,ssssSsssssssss,sssSssSssssss,sssss,ssss,d,d,dd,sssssss,Sdds
16278,dd,sssssss,ddddd,sssssssss,dd,sssssSsssssss,sssss,sssSssSssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16279,dd,sssssss,ddddd,sssssSsss,dd,sssssSsssssss,sssssSssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16280,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,ssssssssSssssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16281,dd,sssssss,dddddd,sssssSsss,dd,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16282,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16283,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssSssssssss,ssss,sssss,ssssss,d,d,dd,ssssssSssssss,Sdds
16284,dd,ssssSsssSsssSsss,dddddd,sssssSssss,dd,sssssssSsssSssssss,sssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16285,dd,sssssss,ddddd,ddss,d,sssssssSsssSssssss,ssssSsssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16286,dd,sssssss,ddddd,sssssSssss,dd,sssssssSsssSssssss,sssssssSssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16287,dd,sssssss,dddddd,ssssSsssssss,dd,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16288,dd,sssssSsss,dddddd,sssssssss,dd,sssssssSsssSssssss,ssssSsssssssss,sssssss,sssss,ssss,d,dddd,dd,ssssssSssssss,SSdds
16289,dd,sssssss,dddddd,ssSssss,d,ssssssss,sssss,sssSssSssssss,sssss,ssss,dddd,d,dd,ssssssSssssss,SSdds
16290,dd,sssssss,ddddd,ssSssss,d,sssssSsssssss,ssssssssssSssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16291,dd,sssssss,dddddd,ssssSsssssss,dd,sssssssSsssSssssss,sssssssSssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16292,dd,S,dddddd,ddss,d,ssssssss,S,sssSssSssssss,sssss,ssss,d,d,dd,ssssssss,SSdds
16293,dd,sssssss,dddddd,ddss,d,sssssSsssssss,sssSssssssss,sssSssSssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16294,dd,S,dddddd,ssSssss,d,sssssssSsssSssssss,S,sssssss,sssss,ssss,dddd,d,dd,ssssssSssssss,SSdds
16295,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssssSssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16296,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,sssSssssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16297,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16298,dd,sssssss,dddddd,ssssSsssssss,dd,sssssSsssssss,sssss,sssSsssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16299,dd,sssssss,dddddd,ssssSsssssss,dd,sssssSsssssss,sssss,sssSsssss,sssss,ssssss,d,d,dd,ssssss,SSdds
16300,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16301,dd,sssssss,dddddd,sssssss,dd,ssssssss,ssssSssssssssss,sssSsssss,sssss,ssssss,ddddd,d,dd,ssssssSssssss,Sdds
16302,dd,ssssSsssSsssSsss,dddddd,ssSssss,d,sssssss,ssssSssssssssss,sssSssSssssss,sssss,ssss,d,d,d,ssssssSssssss,SSdds
16303,dd,sssssss,ddddd,ssssSsssssss,dd,sssssssSsssSssssss,ssssSsssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16304,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16305,dd,sssssss,dddddd,ssssSsssssss,dd,sssssss,sssSssssssss,sssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16306,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssSssssssss,ssss,sssss,ssssss,d,dddd,dd,ssssssSssssss,Sdds
16307,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16308,dd,sssssss,dddddd,ssssSsssssss,dd,sssssSsssssss,sssssSsssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16309,dd,sssssss,ddddd,ssSssss,d,sssssssSsssSssssss,ssssSsssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16310,dd,sssssss,dddddd,sssssssss,dd,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16311,dd,sssssSsss,dddddd,sssssss,dd,sssssSsssssss,ssssSsssssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16312,dd,sssssss,dddddd,ddss,d,sssssSsssssss,sssssSsssssss,sssSsssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16313,dd,sssssss,dddddd,sssssssss,dd,sssssSsssssss,ssssSssssssssss,sssSssSssssss,sssss,ssssss,dddd,d,dd,ssssssSssssss,SSdds
16314,dd,sssssSsss,ddddd,ssSssss,d,ssssssss,sssSssssssss,sssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16315,dd,sssssss,dddddd,ssSssss,d,sssssssss,ssssssssSssssssss,sssSssSssssss,sssss,ssss,dddd,d,dd,ssssssSssssss,SSdds
16316,dd,sssssss,dddddd,sssssssss,dd,sssssSsssssss,ssssSsssssssss,sssSsssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16317,dd,sssssss,dddddd,dss,d,sssssSsssssss,sssssSsssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16318,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,sssssSsssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16319,dd,sssssss,dddddd,ssSssss,d,sssssSsssssss,ssssssssSssssssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16320,dd,sssssss,dddddd,ssssSsssssss,dd,sssssssSsssSssssss,sssss,sssssss,sssss,ssss,d,dddd,dd,ssssssSssssss,Sdds
16321,dd,sssssss,dddddd,ssSssss,d,ssssssss,sssssssSssSssssss,sssSssSssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16322,dd,sssssss,dddddd,ssssSsssssss,dd,ssssssss,sssss,sssssSssssssss,sssss,ssssss,d,d,dd,ssssssSssssss,SSdds
16323,dd,sssssSsss,dddddd,ssssSsssssss,dd,sssssss,sssssSsssssss,sssSssSssssss,sssss,ssssss,d,d,dd,ssssss,SSdds
16324,dd,sssssss,dddddd,ssSssss,d,sssssssSsssSssssss,sssSssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16325,dd,sssssss,dddddd,sssssSsss,dd,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16326,dd,sssssss,dddddd,sssssssss,dd,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssssSsssSssssssss,ssss,d,d,dd,sssssssssss,Sdds
16327,dd,sssssss,ddddd,ssSssss,d,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16328,dd,sssssss,ddddd,sssssssss,dd,sssssssSsssSssssss,sssssSsssssss,ssss,sssssSsssSssssssss,ssssss,d,d,dd,S,SSdds
16329,dd,sssssss,dddddd,ssssSsssssss,dd,sssssSsssssss,sssssSssssss,sssSsssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16330,dd,sssssSsss,dddddd,sssssssss,dd,sssssssSsssSssssss,ssssSssssssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
16331,dd,sssssssSsss,dddddd,sssssSsss,dd,sssssssSsssSssssss,sssssSssssss,sssssss,sssss,ssss,d,d,dd,ssssssSssssss,Sdds
16332,dd,sssssss,dddddd,sssssSsss,dd,sssssSsssssss,sssss,sssSssSssssss,sssss,ssss,d,d,dd,ssssssSssssss,SSdds
