id,name,addr,city,phone,type,class
577,sssss,dddd ssssss ss.,?,ddd/ddd-dddd,ssssssss,ddd
578,ssssss,dss sss ssssss sss.,?,ddd/ddd-dddd,sssssss/sssss ssssssss/sssssss,ddd
579,sssssss ssss,ddd sssssss ss.,sss sssssssss,?,ssssssss,ddd
580,sss sssss,ddd ssssssss,sss sssssssss,ddd/ddd-dddd,ssssss,?
581,sss,ddd ssssss ss.,?,ddd/ddd-dddd,sssss sss ssssss sssssss,ddd
582,sss ssss sssss,dddd sssssss ss.,sss sssssssss,ddd/ddd-dddd,ssssssss,ddd
583,ssssss sssss,ssssss sss sss ssssssssss sss.,sss sssssssss,?,sss sss sssssssss,?
584,sssssss's,sssssssssss ss.,sss sssssssss,ddd/ddd-dddd,?,ddd
585,sssss ssss sssss ssssss,ddd sssss ss.,?,ddd/ddd-dddd,ssssssss,?
586,ssssss,ssss. s ssss sssss,?,ddd/ddd-dddd,ssssssssss,ddd
587,ssssss sssssss,d sssssssssss ssssss,sss sssssssss,ddd/ddd-dddd,sssss,ddd
588,ssssss',dddd sss ssss sss.,?,ddd/ddd-dddd,sssss ssssss,ddd
589,sssss ssssss's,ddd sssssss ss.,sss sssssssss,ddd/ddd-dddd,ssssssss,ddd
590,sssss ssssss sssss,ddd sssss ss.,sss sssssssss,ddd/ddd-dddd,sssssss,ddd
591,sssssss,ddd ssssssss,sss sssssssss,?,?,ddd
592,ssss ssss ssssss ssssss,dddd sssss ssss.,?,ddd/ddd-dddd,?,ddd
593,ssss ssss sssss,dddd sssssss ss.,sss sssssssss,ddd/ddd-dddd,sssss,?
594,ssss ssssss ssssss,dddd ssss ss.,?,?,sssssss,ddd
595,ss sssssss ssss's sssss,dddd sssssss ss.,sss sssssssss,ddd/ddd-dddd,sssssss,ddd
596,ssss's sssss & ssss sssss,dddd sssssss ss.,?,?,?,ddd
597,ssss's,ddd ssssssssss ss.,sss sssssssss,?,?,?
598,ssssss sssss,dddd sssss ssss.,sss sssssssss,ddd/ddd-dddd,sssss,ddd
599,sssss's,ddd dss sss.,?,ddd/ddd-dddd,,ddd
600,ssssss's,ddd ssssss ss.,sss sssssssss,ddd/ddd-dddd,?,ddd
601,sss-ss. ssssssss ssssss sssss,d sss ssssssssss ss.  ss ssssss ss.,sss sssssssss,?,sssss,?
602,s'sssssss sss sssss,ddd ssssssss sss.,?,ddd/ddd-dddd,?,ddd
603,ss sssssss,ddd ssss ss.,sss sssssssss,?,ssssss,ddd
604,ss ssssss,ddd sssssss ss.,?,ddd/ddd-dddd,?,ddd
605,sssssssss ssss,ddd sssss ss.,sss sssssssss,ddd/ddd-dddd,?,ddd
606,ssssss,dddd sssssss ss.,sss sssssssss,?,sssss,ddd
607,ssssssss,ddd sssss ss.,?,?,sssss sss ssssss sssssss,ddd
608,sssssssss & ssssss's,sssssssssss ss.,sss sssssssss,ddd/ddd-dddd,sssssss,ddd
609,ssssssssss,ddd ssssssssss ss.,?,ddd/ddd-dddd,ssssssssss,?
610,sssss's,dddd ssssssss ss.,sss sssssssss,ddd/ddd-dddd,?,?
611,sssss sssss,dddd sssssss ss.,?,?,sssss,ddd
612,sss ssssss,d ssssss ss.,sss sssssssss,ddd/ddd-dddd,ssssssss,?
613,ssssssss,dddd ssssssss ss.,sss sssssssss,ddd/ddd-dddd,sssssss,ddd
614,sssssss sss sssssss sssss,ddd ssss ss.,?,ddd/ddd-dddd,ssssss,?
615,sssss s'ssss,ddd ssssssssss ss.,sss sssssssss,ddd/ddd-dddd,sssssss,?
616,ssss s ssss,dddd sssssss ss.,?,?,sssssss,ddd
617,ssssss,dddd sssssss ss.,sss sssssssss,ddd/ddd-dddd,ssssss,ddd
618,sssss's,dddd sssss ss.,sss sssssssss,ddd/ddd-dddd,?,ddd
619,s&s ssssss,ddd s ssssss ss.,sss sssssssss,ddd/ddd-dddd,ss ddd/ddd-dddd sssss,?
620,sssssss,ddd ssssssssss ss.,sss sssssssss,ddd/ddd-dddd,ssssssss,?
621,ssssss,d sssssss ss.,sss sssssssss,ddd/ddd-dddd,?,ddd
622,ssssss,dddd ssss ss.,?,ddd/ddd-dddd,?,ddd
623,sssss's ssssss,ddd ssssss ss.,?,ddd/ddd-dddd,?,?
624,sssss ssss ssss,ddd sssss ssss,?,ddd/ddd-dddd,ssssss,?
625,sssssssss sssssssssss,d,sss sssssssss,ddd/ddd-dddd,sssssssssssss,ddd
626,sssss,ddd sssssss sssss,?,ddd/ddd-dddd,?,?
627,sssss ssss,ddd sss ssss sss.,?,?,ssssssss,ddd
628,ssssssss's ssss,dddd dss sss.,?,ddd/ddd-dddd,sssss sss ssssss sssssss,ddd
629,sssssss ssss,dddd sssss ssss.,?,ddd/ddd-dddd,sssss,?
630,sssssssssss,ddd sssss ss.,sss sssssssss,ddd/ddd-dddd,?,ddd
631,ssssss sssss,ddd ssssssssss ss.,sss sssssssss,ddd/ddd-dddd,sssssss,ddd
632,sss sssssss,dddd ssssssssss ss.,?,ddd/ddd-dddd,ssssss,ddd
633,ssssss,ddd sssss ss.,sss sssssssss,ddd/ddd-dddd,sssss,ddd
634,sss sssss,dddd sssss ssss.,sss sssssssss,?,sssss,ddd
635,sssssss,ddd ssssssssss ss.,sss sssssssss,?,?,ddd
636,sssssss sssss sss,dddd ssssssss ss.,sss sssssssss,ddd/ddd-dddd,sssssss,ddd
637,sssssss ssssssssss,ddd ssssss ssss sss.,sss sssssssss,ddd/ddd-dddd,sssssss,ddd
638,sssss ssssss,dddd ssssssss ss.,sss sssssssss,ddd/ddd-dddd,?,ddd
639,ss ssss,ddd sssss ss.,sss sssssssss,ddd/ddd-dddd,?,?
640,ssss ssss,ddd sssssss ss.,sss sssssssss,ddd/ddd-dddd,sssss,ddd
641,ssss sssssss,dddd dss sss.,sss sssssssss,ddd/ddd-dddd,sssss sss ssssss sssssss,ddd
642,ssss sssssss ssssss,dddd ssss ss.,sss sssssssss,ddd/ddd-dddd,?,ddd
643,ssssssss,dddd ssss ss.,?,?,sssssss/sssss ssssssss/sssssss,ddd
644,ssss ssss & sssss,dddd ssssss ss.,sss sssssssss,?,sssssssssssss,ddd
645,sssss sss  sss,ddddd s. ssss ssss.,ssss ss,ddd-ddd-dddd,ssssssss,ddd
646,sssss sssss,dddd ssssssss ssss.,?,ddd-ddd-dddd,ssssss sssss,?
647,ssss sssss,dddd ssssss ss.,?,ddd-ddd-dddd,sssssss,?
648,sssssssss  sss,dddd ssssss sssss ssssss ssss.,sssssss sssss,ddd-ddd-dddd,?,?
649,ssssss's ssssss,dddd sssss ss. sssssssss,sssss ssssss,ddd-ddd-dddd,?,ddd
650,sssssss's,ddd s. sssss ss.,?,?,?,?
651,ssssss dd,dd s. ssssss sss.,ssssssss,?,sssssssssss,ddd
652,sssss's ssss,ddddd sssssssss sss.,?,?,sssss,?
653,ssssssss ssssss ssss,dddd ssssssss sss,sssssss sssss,?,ssssss sssss,ddd
654,sssssss sssss ssssss ssss,dddd sssssssss sss. s.,ssssssss,ddd-ddd-dddd,sssssssssss,?
655,sssss's,dddd sssssssss sss.,sss sssss,ddd-ddd-dddd,sssssss,ddd
656,ssss 'dds,ddd sssssss ssss.,ssssss,ddd-ddd-dddd,ssssssss,ddd
657,ssss sssss,dddd ssssss sssss ssssss ssss.,?,ddd-ddd-dddd,?,?
658,sssssss's,dddd s. sssss ss.,ss,?,?,?
659,ssss sssssss,dddd sss,sssssss sssss,ddd-ddd-dddd,ssssssss,ddd
660,sssssssss,dddd s. sss sssssss ssss.,?,ddd-ddd-dddd,?,?
661,sss sssssss's,dddd ssssssss ssss.,ssssssss,ddd-ddd-dddd,sssssss,?
662,ssss's,dddd ssssss ssss.,s. sssssssss,ddd-ddd-dddd,?,ddd
663,sssssss ssss,dddd sssssss sss.,ssssssss,?,?,ddd
664,sssss ssss sss ssss,dddd ssssssss ssss.,ssss ss,?,?,ddd
665,sssss sss  sss,dddd s. sssss ss.,ss,ddd-ddd-dddd,sssss/ssssss,ddd
666,sssssssss sssss ssssss ssss,dddd ssssssss sss.,sssssssss,ddd-ddd-dddd,ssssss sssss,ddd
667,ssss ssss,ddddd d/d ssssssss ssss.,?,ddd-ddd-dddd,ssssssssss,ddd
668,sss's ssssss ssssssssss,dddd sssssss ssss.,ss,ddd-ddd-dddd,?,ddd
669,sssssss,ddd sssss ssssss ssss,?,ddd-ddd-dddd,sssssssssss,ddd
670,ssss ssssss's sssssss sssssss,dddd sssss sssss ssss,?,?,sss ssss,ddd
671,sss's,dddd sssss ssssss ssss.,?,ddd-ddd-dddd,ssssssss (sss),ddd
672,ssss s'ssssss,ddddd s. ssss ssss.,ssss ss,?,ssssss sssss,?
673,sssssss's ssssssss,dddd s. sssssssss ssss.,ssssss ssss,ddd-ddd-dddd,?,ddd
674,ssssss sss's ssssssss ssssssssss,dddd ssss sssss ssss.,?,ddd-ddd-dddd,ssssssss/ssss,ddd
675,ssssss sssssss (ss),dddd sssssss sss.,ss,ddd-ddd-dddd,ssssssss,?
676,ssssss ssssss,dddd ssssss sss.,?,?,sssssss,?
677,ssssss ssss,dddd s. sssss ss.,ss,?,?,ddd
678,sss sss sss,dddd s. sssssss ssss.,ss,?,sssssss,ddd
679,ss ssssssss,ddddd ssssss sssss ssssss ssss.,sssssss ssss,ddd-ddd-dddd,ssssss (sss),ddd
680,ss sssss (ss),ddddd sss,?,ddd-ddd-dddd,sssssss,ddd
681,ss ssssssss ss sssssssss,dddd s. sssss,ss. sssss sss.,?,sssssss/sss-sss,ddd
682,ssssss's,ddd s. ssssssss ss.,?,?,?,ddd
683,sssss ssssss,ddddd ssssssss ssss ssss.,ssssssss sssssss,ddd-ddd-dddd,?,?
684,ssss ssssss  sss,ddddd s. ssss ssss.,?,?,?,ddd
685,ssss's ssssss & ssssssss sss,ddd s. sssssss sss.,ss,?,ssssssss,ddd
686,ssssss's,ddss ssssss sssss dd ddss,ss. sssssss sssss,?,ssssssss,ddd
687,sssssss's ssss,ddddd ssssssssss ssss.,ssssss sss sss,ddd-ddd-dddd,ssssssss,ddd
688,sssssss's (sss sssssss),dddd sssss ss.,?,ddd-ddd-dddd,?,ddd
689,sssssss,dddd s. sssss ss.,?,ddd-ddd-dddd,ssssss sssss,ddd
690,ss ssssss ssssss ssss,dddd sssssss sss.,ss,ddd-ddd-dddd,ssssssssss,ddd
691,ssssssss ss.,ddddd sssssss ssss.,ssssss,ddd-ddd-dddd,sssss,ddd
692,sssss ssss ssss,dddd sssss ssss ssss.,?,ddd-ddd-dddd,ssssssss,ddd
693,sssss ssss,ddd s. ssssssss ssss.,ssssssss ssss,ddd-ddd-dddd,?,ddd
694,ssssssss ssssss ssssss,ddd s. ssssssss ss. ssssssss,?,?,ssssss,ddd
695,sssssss sssss,ddd s. ssssss ssss.,ssssssss,ddd-ddd-dddd,sssssssssss,ddd
696,sss sss,ddd ssssssss,sssssssss,ddd-ddd-dddd,?,ddd
697,ssss's ssssss sssss ssss,ddd s. ss ssss sss.,ss,ddd-ddd-dddd,sss ssss,ddd
698,sssssss sss,dddd s. sssss sss.,sssssss,ddd-ddd-dddd,sssssss,?
699,s-dd,ddd s. sssss ss.,?,?,ssssssss,ddd
700,sss's,dddd ssss ssss.,?,ddd-ddd-dddd,?,ddd
701,sssss's sss ssss,ddddd sssssss ssss.,ssssss,ddd-ddd-dddd,sss ssss,?
702,ssss's (ss),dd s. ssss ssss sss.,?,ddd-ddd-dddd,?,ddd
703,sssssss's sssssss,dddd sss,ssss sssss,ddd-ddd-dddd,ssssssssss,ddd
704,ssss's sssss sssss sssss (sss sssssss),ddd s. sssssss ss.,?,ddd-ddd-dddd,?,ddd
705,sssss,dddd sssssss ss. s.,?,ddd-ddd-dddd,?,ddd
706,sssss ssssss,ddddd sssssss ssss.,ssssss ssss,ddd-ddd-dddd,ssssssss,ddd
707,sssss ssss ssss,dddd sssssss sss.,?,?,?,ddd
708,sssss,ddddd sss sssssss ssss.,?,?,ssssss sssss,ddd
709,sssss's,dddd sssssss ssss.,ss,ddd-ddd-dddd,ssssssssss,?
710,sssss ssss's sssssss sssss,dddd ssssssss sss.,sssssssss sssss,?,ssssss,?
711,sssss sssss,ddd s. sssss sss.,sss sssssss,?,sssssss,ddd
712,ssssss sssssss,dddd s. ssssssss ss.,ssssssss,ddd-ddd-dddd,?,ddd
713,ssssss sssss sssss,ddd sssss sss.,?,ddd-ddd-dddd,ssssss,ddd
714,sssssss,dd s. ddss ss.,?,?,ssssssss (sss),?
715,sssss's ssssssss,dd sss. s,?,ddd-ddd-dddd,sssssss,?
716,ssss sss sssss,ddd sssssssss sss.,sss ssss ssss,ddd-ddd-dddd,?,?
717,ssssss ssssss,ddd s. ssssss ss.,sss ssss ssss,ddd-ddd-dddd,ssssssssss,ddd
718,ssssss sssss sssssss,ddd ssssssss ss.,sss ssss ssss,ddd-ddd-dddd,?,ddd
719,ssssss ss sssss,dd s. ssssss ss.,sss ssss ssss,?,sssssss,ddd
720,ssssss,dd s. ddss ss.,sss ssss ssss,ddd-ddd-dddd,ssssss,?
721,ss's ssssssssssss,ddd sssss sss.,sss ssss ssss,?,ssssss,ddd
722,ssssss ssss,ddd s. ddss ss.,sss ssss ssss,ddd-ddd-dddd,ssssss,ddd
723,sssss ssssss,dd-dd ddss ss.,?,ddd-ddd-dddd,sssss,ddd
724,ssss ssssss ss sss,ddd sssssssss sss.,?,ddd-ddd-dddd,ssssssss,?
725,ssss's ssssss,dddd ssssssss,sss ssss ssss,?,sss ssss,ddd
726,ss ssssss,dd s. sssss ss.,sss ssss ssss,?,?,?
727,sssssss sssss,dd-dd ddss ss.,?,ddd-ddd-dddd,?,ddd
728,sss's ssssssss,d ssss ss.,?,ddd-ddd-dddd,?,ddd
729,ssss's ssssssss,dd s. ddss ss.,sss ssss ssss,?,sssss,ddd
730,ssssss & ssss,ddd ssssss ss.,sss ssss ssss,?,sss-sssss,ddd
731,ssss,ddd ssssss sss.,?,ddd-ddd-dddd,?,ddd
732,ssssss sssss,dss ss.,sss ssss ssss,ddd-ddd-dddd,ssssssss,ddd
733,ss sssssss,dddd ssssssss,?,ddd-ddd-dddd,sssss,ddd
734,ss ssssssssss,d s. ddss ss.,sss ssss ssss,ddd-ddd-dddd,?,ddd
735,ssssssssss sssss,dds sssssss sss.,ssssssss,?,ssss,?
736,ssssssss's,dd ssssss ss.,sss ssss ssss,ddd-ddd-dddd,?,ddd
737,ssssss's ssssss ssss,ddd ssssss ss.,sss ssss ssss,?,sssss,ddd
738,sssssssss-sss,dd s. ddss ss.,?,?,ssssssss,ddd
739,ssssss ssss-ssss,ddd ssssssss ss.,sss ssss ssss,ddd-ddd-dddd,ssssss,ddd
740,sssssss (ss),ddd sssssssss sss.,sss ssss ssss,ddd-ddd-dddd,?,?
741,sssssssss,ddd ssssssss sss.,?,?,ssssss sssssss,?
742,ssss,ddd ssssss ss.,sss ssss ssss,ddd-ddd-dddd,?,ddd
743,sss ss ss ssss  ssss,dd ssssss ss.,sss ssss ssss,ddd-ddd-dddd,sssssssssss,?
744,ssssss sss,sssss sssss,sss ssss ssss,ddd-ddd-dddd,sssssss,ddd
745,ssss,ddd ssssss sss.,sss ssss ssss,ddd-ddd-dddd,?,ddd
746,ssss sss,ddd ssssss sss.,sss ssss ssss,ddd-ddd-dddd,sssssssssss,ddd
747,sssss's sssss,dd sss ssssss ss.,ssssssss,ddd-ddd-dddd,sssss,?
748,sssss sssss sssss sssss,ddd ssssssss,ssssssss,ddd-ddd-dddd,sssssssssss,ddd
749,ssss ss sssss,ddd s. sssss ss.,sss ssss ssss,?,?,ddd
750,sss's ssssss ssss,ddd sssss sss.,sss ssss ssss,?,sssssss,ddd
751,ssssssss's,dddd sssssss sss.,sss ssss ssss,ddd-ddd-dddd,ssssssss,ddd
752,ssssss sssss sssss,ddd s. ddss ss.,?,ddd-ddd-dddd,sssssssssss,ddd
753,sssss ss ssss ssss,d-dd ddss sss.,ssssss,ddd-ddd-dddd,sss,ddd
754,ssssssss,dd s. ddss ss.,sss ssss ssss,?,ssssssss,ddd
755,ssssss's,ddd sssss sss.,sss ssss ssss,?,?,?
756,ssssssss sssss sssssss,dddd ssss sss.,?,ddd-ddd-dddd,sssssss,ddd
757,ssssssss sssssss,dddd sssss sss.,sss ssss ssss,ddd-ddd-dddd,?,ddd
758,ssssss's,dd ssssssss ss.,ssssss,?,?,ddd
759,ssss sssss ssss,ddd ssssss ss.,sss ssss ssss,ddd-ddd-dddd,ssss,?
760,ssssssss ssssssssss,ddd ssssss ss.,?,ddd-ddd-dddd,ssss,ddd
761,sssssss,ddd ssssss sss.,?,ddd-ddd-dddd,sssssssss,?
762,ssssssss sssssss,ddd sssss sss.,?,ddd-ddd-dddd,sssssss,ddd
763,sssssss ss sss sssss,dddss ss.,?,?,ssssssss,ddd
764,sssssssss's sssss,ddd s. ddss ss.,?,ddd-ddd-dddd,?,ddd
765,ssss,ddd s. ddss ss.,sss ssss ssss,ddd-ddd-dddd,?,?
766,ssssss,ddd ssssss sss.,?,ddd-ddd-dddd,?,?
767,sssss's ssssss ssssssssss,ddd s. dss ss.,?,?,?,?
768,sssssssss sss ssss,dddd sss sssss ssss. s.,sss sssss,ddd-ddd-dddd,sssssssssss,?
769,sssss's ss sss sss,dddd s. ssssssss ss.,sss sssss,ddd-ddd-dddd,?,?
770,ssssss's sss sssssss ssss sssss,dddd sss sssss ssss. s.,sss sssss,ddd-ddd-dddd,sssssss,?
771,sssss ssssssssss & ssssss,dddd s. ssssssss ss.,sss sssss,ddd-ddd-dddd,?,ddd
772,ssss's ssssss,ddd s. sssssss ss.,sss sssss,?,sssssssssss,ddd
773,ssssss sssss's,dddd sss sssss ssss. s.,?,?,sssss,ddd
774,sssssssss sssssssss,dddd s. ssssss sss.,?,?,?,ddd
775,sssssss's (sss sssss),dddd sss sssss ssss. s.,sss sssss,?,?,ddd
776,sssss sssss,dddd sss sssss ssss. s.,sss sssss,ddd-ddd-dddd,ssssss (sss),?
777,ssssssss,dddd sss sssss ssss. s.,sss sssss,?,sssssss,ddd
778,ssssss's ss sssssss (sss sssss),dddd sss sssss ssss. s.,sss sssss,?,sssssssssss,?
779,sssss sssss's,dddd ssssssss ss.,sss sssss,ddd-ddd-dddd,sssssss,ddd
780,sssss's ssssssssss,ddd ssssssssss ssssss ss.,?,ddd-ddd-dddd,?,ddd
781,sssss (sss sssss),dddd sss sssss ssss. s.,sss sssss,ddd-ddd-dddd,sssssssssss,ddd
782,ssssssssss  sss,ddd s. sssssss ss.,sss sssss,ddd-ddd-dddd,sssssssssss,ddd
783,sssssss's,ddd sssssss ss.,sss sssss,ddd-ddd-dddd,sssssss,ddd
784,ssssssss ssssss,dddd sss sssss ssss. s.,sss sssss,?,?,ddd
785,sss ssss,dddd sss sssss ssss. s.,sss sssss,ddd-ddd-dddd,sssssss,?
786,ddd ssss,ddd s. sssss sssss ss.,sssssss,ddd-ddd-dddd,?,ddd
787,ssss's ss sss sssssss,ddd sssssssss ss.,sssssss,ddd-ddd-dddd,ssssssssss,ddd
788,sssss's sssss ssss,dddd ssssss sss.,sssssss,ddd-ddd-dddd,sssss/ssssss,?
789,ssssssss sssssss,dddd ssssssss sss.,sssssss,?,?,ddd
790,ssssss  sss,dd s. sssssss ss. ss,sssssss,?,ssssss ssssss,?
791,sssss & ssss's sssssss sssssss,ddd ddss ss.,sssssss,ddd-ddd-dddd,ssssssss/ssss,?
792,ssssssss's ssssssssss,dddd s. sssss sssss,sssssss,?,?,ddd
793,ssssssssss ssss,dddd sssssssss ss.,sssssss,ddd-ddd-dddd,ssssssssss,ddd
794,ssss sssssssss,dddd sssssss ss.,sssssss,?,?,ddd
795,sssss,dddd sssss sssss ss.,?,ddd-ddd-dddd,ssssssss (sss),ddd
796,sssss's,dddd ssss ssss. ss,?,ddd-ddd-dddd,ssssssssss,ddd
797,sssss's ssssss,dddd ssssss sssss ss.,ssssssss,ddd-ddd-dddd,?,ddd
798,sssss,dd s. sssss sssss ss.,sssssss,?,sssssssssss,ddd
799,ssssssss,dddd sssssss ss.,sssssss,?,sssssss,ddd
800,ssssss ssssss's ssssssss ssssssssss,dddd ssssssss sss. ss,sssssss,ddd-ddd-dddd,ssssssss/ssss,ddd
801,ssss,ddd sssss ss ssss sss.,sssssss,?,?,ddd
802,ssssss sssssss  sss,dddd ssssssss sss.,?,?,ssssssss,ddd
803,ssssssssss,dddd sssssssss ss. ss,?,ddd-ddd-dddd,?,ddd
804,sssssssss's,dddd sssss ss.,?,ddd-ddd-dddd,ssssssss/ssss,ddd
805,ssssss's ssssssss,ddd sssssssss ssss.,sssssss,?,?,ddd
806,ssssss ssssssss ssss,dddd ssssss sss.,?,ddd-ddd-dddd,sssss,ddd
807,sssss ss ssss,dddd ssss ssss.,ssssss,ddd-ddd-dddd,?,ddd
808,ssssss ssssssss,dddd sssssssss ssss.,ssssss,ddd-ddd-dddd,ssssss,?
809,ssss ssss,ddd sssss ss ssss sss.,sssssss,ddd-ddd-dddd,?,ddd
810,ssssss sssssss (ss),dddd ssss ssss.,sssssss,ddd-ddd-dddd,ssssssss,ddd
811,ssss's ssssss sssss,dddd sssssssss ss.,sssssss,ddd-ddd-dddd,ssssssssssss,ddd
812,ss sssss ssssss,dddd sssssss ss.,?,ddd-ddd-dddd,?,ddd
813,sssssss ssssssss sss (ss),dddd ssss ssss.,?,ddd-ddd-dddd,ssssssssss,?
814,ssssssss,dddd sssss ss ssss sss.,sssssss,?,?,ddd
815,ssssss's ss sssssss (sssssss),ddd sssssssss ss. ss,sssssss,?,sssssssssss,ddd
816,ss ssss,dddd sssssssss ss.,?,?,ssss,ddd
817,ssss,dddd sssssssss ss.,sssssss,ddd-ddd-dddd,?,ddd
818,sssss ssssss sssssss,dddd sssssssssssss sss. ss,sssssss,ddd-ddd-dddd,sssssss,?
819,ssssssss sssssss sssss (ss),dddd sssssssss ss.,sssssss,ddd-ddd-dddd,ssssssss,?
820,ssss  sss (sssssss),dddd sssssssss ss. ss,?,ddd-ddd-dddd,sssssssssss,ddd
821,sssssss ssssssssss,dddd s. sssssss ss.,sssssss,ddd-ddd-dddd,ssssssssss,?
822,ssss-sssssss ssss (sssssss),ddd sssssssss ss.,sssssss,ddd-ddd-dddd,ssssssss (sss),ddd
823,sssssss,ddd s. sssss sssss ss.,?,ddd-ddd-dddd,sssssssssssss,ddd
824,ssssss sssssss  sss,ddd ddss ss. ss,sssssss,?,ssssss sssss,?
825,ssss,dddd ssssssss ss.,sssssss,ddd-ddd-dddd,?,ddd
826,ssssss's sssssss,ddd ssssssss ss. ss,?,ddd-ddd-dddd,ssssssssss,ddd
827,sssssssss,ddd sssss ss ssss sss. ss,sssssss,ddd-ddd-dddd,sss-sss,ddd
828,sss ssss's ssssssssss & sss,dd s. ssssssssss ss.,sssssss,?,?,?
829,ssssssssss,ddd sssss sssssss ssssss,sssssss,ddd-ddd-dddd,?,ddd
830,sssss sssss ssssssssss,dddd sssssssss ss. ss,?,ddd-ddd-dddd,ssssss,ddd
831,sss-s-sss,dddd sss ssssssss sss.,sssssss ssss,ddd-ddd-dddd,ssss,ddd
832,ssss's sssss,dddd sssssss ss.,?,ddd-ddd-dddd,?,ddd
833,ssss sssss,dddd ssssss ss.,sss sssssssss,?,sssssssssss,ddd
834,sssss sssss,ddd ssssssss sss.,sss sssssssss,?,sssssssssss,?
835,sssss sssss,ddd ssssssss sss.,?,ddd-ddd-dddd,sssssss,?
836,sss sss sss's,dddd ssssss ss.,sss sssssssss,ddd-ddd-dddd,?,ddd
837,ssssss's,dddd sssss ss.,?,ddd-ddd-dddd,ssssssss,?
838,ssssss's ssss ssss ssss,ddd sssss ss.,?,ddd-ddd-dddd,ssssss,?
839,sssss ssss,dddd sssssss ss.,sss sssssssss,ddd-ddd-dddd,ssss,ddd
840,sssss,dddd sssss sss.,sss sssssssss,?,ssssssss,ddd
841,sssssss ssssss ssssssssss,dddd ssssssssss ss.,sss sssssssss,?,ssssssssss,ddd
842,ssss's sssssss ssssssssss,dddd ssssss ss.,sss sssssssss,ddd-ddd-dddd,sssssss,?
843,sssssssss ssss's,dddd ssssss ss.,sss sssssssss,ddd-ddd-dddd,ssssssssss,ddd
844,sssss's ss sssssss,ddd ssss ss.,sss sssssssss,ddd-ddd-dddd,sssssssssss,ddd
845,ss ssssss,ddd ssssssss ss.,sss sssssssss,ddd-ddd-dddd,sssssss,ddd
846,ss ssssssssssss,ddd sss ss.,sss sssssssss,?,sssssssssssss,?
847,ss ssssssss,dddd sssssss ss.,sss sssssssss,ddd-ddd-dddd,sssssss,ddd
848,sssss's ssssssss sssss sssss ssss,dddd ssss ss.,sss sssssssss,ddd-ddd-dddd,sssssss,ddd
849,ssssss ssss,dddd ssssss ss.,sss sssssssss,ddd-ddd-dddd,ssss,ddd
850,sss's sssss-ss,dddd sssss ss.,sss sssssssss,ddd-ddd-dddd,?,ddd
851,ss's sssssss,dddd sssss ss.,sss sssssssss,ddd-ddd-dddd,ssssssssss,ddd
852,sssss ssss sssssssss ssssssssss,ddd ssssss ss.,sss sssssssss,ddd-ddd-dddd,sssssssss,?
853,sssssssss ssssss ssssss,dddd ddss ss.,sss sssssssss,ddd-ddd-dddd,sssssss,ddd
854,sssss's ssss & ssssss,ddd ss ssss ss.,sss sssssssss,ddd-ddd-dddd,ssssssss,ddd
855,sss sssssssss sss,dddd ddss ss.,?,ddd-ddd-dddd,ssss,ddd
856,sssssss ssss,ddd ssssssss ss.,?,?,ssssssssss,ddd
857,ssss ssssss sssss,dddd ssss ss.,sss sssssssss,ddd-ddd-dddd,sssssss,ddd
858,ssss ssssss,ddd ssssss ss.,?,ddd-ddd-dddd,ssss,?
859,ss ssss,dddd ddss ss.,?,ddd-ddd-dddd,ssssss,ddd
860,ssss ssss,dddd ssssssss ss.,sss sssssssss,ddd-ddd-dddd,?,ddd
861,ss sss,d sssss ss.,sss sssssssss,ddd-ddd-dddd,ssssssssss,ddd
862,ssssss ssssssss,ddd sss ss.,sss sssssssss,?,sssss,ddd
863,ss-ss-ss ssssss sssssss sssss,dddd ssss ss.,sss sssssssss,ddd-ddd-dddd,sssssss,ddd
