id,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
18206,dd, Ullllll,dddddd, Ullll-lll,dd, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18207,dd, Ullllll,dddddd, Ullllllll,dd, Ullllll-llllll-llllll, Ulll-llllllllll, Ullllllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18208,dd, Ullllll,ddddd, UU-llll,d, Ullll-lllllll, Ullllll-lllllll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18209,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullllllll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18210,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,dddd,d,dd, Ulllll-Ulllll, >ddU
18211,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ullll, Ull-lllll, Ullll, Ulllll,d,d,dd, Ul-Ulllllll, <=ddU
18212,dd, Ullllll,ddddd, Ulll-lllllll,dd, Ullll-lllllll, Ull-llllllll, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18213,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ull-llllllll, Ull-lllll, Ullll-Ull-Ulllllll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18214,dd, Ullllll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-lllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18215,dd, Ullll-lll,dddddd, Ullll-lll,dd, Ullllll-lll-llllll, Ulll-lllllllll, Ullllll, Ullll, Ulll,dddd,d,dd, Ulllll-Ulllll, >ddU
18216,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ull-llllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18217,dd, ?,ddddd, Ullllllll,dd, Ulllllll, ?, Ullllllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18218,dd, ?,dddddd, Ulll-lllllll,dd, Ullllll-lll-llllll, ?, Ulll, Ullll, Ulllll,dddd,d,d, Ulllll-Ulllll, >ddU
18219,dd, Ullllll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ullll, Ullllll, Ullll, Ulll,dddd,d,dd, Ulllll-Ulllll, >ddU
18220,dd, Ullll-lll,dddddd, UU-llll,d, Ullllll-llllll-llllll, Ulll-llllllllll, Ullllllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18221,dd, Ullllll,dddddd, Ullll-lll,dd, Ulllllll, Ullll-lllllll, Ull-lllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18222,dd, Ulll-lll-lll-lll,ddddd, Ullllllll,dd, Ullllll-lll-llllll, Ullll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18223,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullllll-ll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18224,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18225,dd, Ullllll,ddddd, UU-llll,d, Ullll-lllllll, Ullll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18226,dd, Ullllll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18227,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullllllll, Ullll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18228,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18229,dd, Ulll-lll-lll-lll,ddddd, Ullllllll,dd, Ullllll-lll-llllll, Ullllll-lllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18230,dd, Ulll-lll-lll-lll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18231,dd, Ullllll,dddddd, UU-llll,d, Ullll-lllllll, Ullll-llllll, Ullll-llllllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18232,dd, ?,ddddd, dll-dll,d, Ullllll-lll-llllll, ?, Ullllll, Ullll, Ulll,d,d,d, Ulllll-Ulllll, <=ddU
18233,dd, Ullllll,dddddd, Ullll-llll,dd, Ulllllll, Ulll-lllllll, Ullllllll, Ullll, Ulllll,d,d,dd, ?, <=ddU
18234,dd, Ulll-lll-lll-lll,ddddd, Ulll-llllll,dd, Ullllll-lll-llllll, Ulll-lllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18235,dd, Ullllll,dddddd, Ullll-lll,dd, Ullllll-lll-llllll, Ullllllll-llllll, Ullllll, Ullll, Ulll,ddddd,d,dd, Ulllll-Ulllll, >ddU
18236,dd, ?,dddddd, ddll,d, Ullllll-lll-llllll, ?, Ulll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18237,dd, Ullllll,dddddd, UU-llll,d, Ullll-lllllll, Ullll-lllllll, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18238,dd, Ullllll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-lllllllll, Ullllll, Ullll-Ull-Ulllllll, Ulll,d,d,dd, Ulllll, <=ddU
18239,dd, Ullllll,dddddd, dll-dll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18240,dd, Ullllll,dddddd, Ullllll,dd, Ullll-lllllll, Ull-llllllll, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, >ddU
18241,dd, Ulll-lll-lll,dddddd, Ulll-lllllll,dd, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,ddddd,d,dd, Ulllll-Ulllll, >ddU
18242,dd, Ullllll,ddddd, UU-llll,d, Ullll-lllllll, Ull-llllllll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18243,dd, Ullllll,dddddd, UU-llll,d, Ulllllll, Ull-llllllll, Ullllllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18244,dd, ?,ddddd, Ulll-lllllll,dd, Ullll-lllllll, ?, Ull-lllll, Ullll-Ull-Ulllllll, Ulllll,d,d,d, Ullll, <=ddU
18245,dd, Ulll-lll-lll-lll,dddddd, ddll,d, Ullllll-lll-llllll, Ullll-lllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18246,dd, Ullllll,dddddd, Ullll-llll,dd, Ullll-lllllll, Ull-llllllll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18247,dd, Ullllll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllllllll, <=ddU
18248,dd, Ullllll,ddddd, Ulll-lllllll,dd, Ullllll-lll-llllll, Ulll-lllllll, Ullllll, Ullll-Ull-Ulllllll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18249,dd, Ullllll,dddddd, UU-llll,d, Ulllllll, Ullllll-ll-llllll, Ullllllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18250,dd, Ullllll,dddddd, Ullllllll,dd, Ullll-lllllll, Ullll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18251,dd, Ullll-lll,dddddd, Ullllll,dd, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,dddd,d,dd, Ulllll-Ulllll, >ddU
18252,dd, Ullllll,dddddd, Ullll-llll,dd, Ullllll-lll-llllll, Ullll, Ulll, Ullll, Ulllll,dddd,d,dd, Ulllll-Ulllll, >ddU
18253,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ullll, Ullll-llllllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18254,dd, Ullllll,dddddd, dll,d, Ullll-lllllll, Ullll-llllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ul-Ulllllll, <=ddU
18255,dd, Ullllll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-lllllllll, Ulll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18256,dd, Ullllll,ddddd, Ulll-lllllll,dd, Ullll-lllllll, Ulllllll-llllllll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18257,dd, ?,dddddd, ddll,d, Ullllllll, ?, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18258,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18259,dd, ?,ddddd, Ulll-lllllll,dd, Ullll-lllllll, ?, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18260,dd, Ullllll,dddddd, Ullll-llll,dd, Ulllllll, Ulll-llllllllll, Ullllllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18261,dd, Ullllll,ddddd, UU-llll,d, Ullll-lllllll, Ullll-llllll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18262,dd, Ullllll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-lllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18263,dd, Ullllll,dddddd, Ullllllll,dd, Ullll-lllllll, Ulll-llllllllll, Ull-lllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18264,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18265,dd, Ullllll,dddddd, ddll,d, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18266,dd, Ullllll,dddddd, UU-llll,d, Ulllllll, Ull-llllllll, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18267,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullllll-lll-llllll, Ull-llllllll, Ulll, Ullll, Ulllll,dddd,d,dd, Ulllll-Ulllll, <=ddU
18268,dd, Ullllll,ddddd, Ullllllll,dd, Ullll-lllllll, Ulll-llllllllll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18269,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ull-llllllll, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18270,dd, Ullll-lll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ulllllllll-llll, Ull-lllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, >ddU
18271,dd, Ulll-lll-lll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18272,dd, Ullllll,ddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-lllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18273,dd, Ullll-lll,ddddd, Ulll-lllllll,dd, Ullll-lllllll, Ullll-lllllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18274,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18275,dd, Ullllll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ullll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18276,dd, Ullllll,dddddd, UU-llll,d, Ulllllll, Ullll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18277,dd, Ullllll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ullll, Ullllll, Ullll, Ulll,d,d,dd, ?, <=ddU
18278,dd, Ullllll,ddddd, Ulll-lllllll,dd, Ullllll-lll-llllll, Ullll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18279,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ulll-llllllllll, Ulll, Ullll, Ulllll,d,d,dd, Ullllll, <=ddU
18280,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullllll, Ull-llllllll, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18281,dd, Ullllll,dddddd, ddll,d, Ulllllll, Ullll-llllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18282,dd, Ullll-lll,ddddd, UU-llll,d, Ullllll-lll-llllll, Ull-llllllll, Ulll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18283,dd, Ullllll,ddddd, Ullll-lll,dd, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18284,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,ddddd,d,dd, Ulllll-Ulllll, >ddU
18285,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18286,dd, Ullllll,ddddd, Ullll-llll,dd, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18287,dd, Ullllll,ddddd, Ullllll,dd, Ullll-lllllll, Ullll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18288,dd, Ullllll,dddddd, dll-dll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,dddd,d,dd, Ulllll-Ulllll, <=ddU
18289,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullllll-lllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18290,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ullll-llllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18291,dd, Ullllll,dddddd, Ullll-lll,dd, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18292,dd, Ullllll,dddddd, UU-llll,d, Ulllllll, Ulllllll-llllllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18293,dd, Ullllll,dddddd, UU-llll,d, Ullll-lllllll, Ulllllll-llllllll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18294,dd, ?,ddddd, Ulll-lllllll,dd, Ullll-lllllll, ?, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18295,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ull-llllllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18296,dd, Ullllll,ddddd, Ulll-lllllll,dd, Ulllllll, Ullll-lllllll, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18297,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18298,dd, Ullll-lll,ddddd, UU-llll,d, Ullll-lllllll, Ullll-lllllll, Ullllllll, Ulll-Ulllll-Ulllll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18299,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ull-llllllll, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18300,dd, Ullll-lll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-lllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18301,dd, Ullll-lll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ullll-lllllll, Ull-lllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18302,dd, Ullllll,dddddd, dll-dll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll, <=ddU
18303,dd, Ulll-lll-lll-lll,ddddd, UU-llll,d, Ullllll-lll-llllll, Ullll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18304,dd, Ullllll,ddddd, UU-llll,d, Ullllll-lll-llllll, Ullllll-ll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18305,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ullll-lllllll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18306,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ulllllll, Ull-llllllll, Ullllllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18307,dd, Ullllll,dddddd, dll-dll,d, Ulllllll, Ulllllll-llllllll, Ullllllll, Ullll, Ulll,d,d,dd, Ulllll, <=ddU
18308,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18309,dd, Ullllll,dddddd, ddll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,dddd,dd, Ulllll-Ulllll, >ddU
18310,dd, Ulll-lll-lll-lll,dddddd, ddll,d, Ullll-lllllll, Ullllll-lllllll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18311,dd, Ulll-lll-lll-lll,dddddd, Ulll-lllllll,dd, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18312,dd, Ullllll,ddddd, dll-dll,d, Ulllllll, Ulll-llllllllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18313,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullllll-ll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18314,dd, Ullllll,dddddd, ddll,d, Ullllll-lll-llllll, Ullllllll-llllll, Ullllll, Ullll, Ulll,dddd,d,dd, Ulllll-Ulllll, >ddU
18315,dd, Ullll-lll,dddddd, Ullllllll,dd, Ullll-lllllll, Ull-llllllll, Ull-ll-llllll, Ullll, Ulllll,ddddd,d,dd, Ulllll-Ulllll, >ddU
18316,dd, Ullllll,dddddd, UU-llll,d, Ullll-lllllll, Ull-llllllll, Ullll-llllllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18317,dd, Ullllll,dddddd, Ullllllll,dd, Ullll-lllllll, Ullll-lllllll, Ullll-llllllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18318,dd, Ulll-lll-lll,dddddd, UU-llll,d, Ulllllll, Ullll-llllll, Ullllllll, Ullll, Ulll,dddd,d,dd, Ulllll-Ulllll, <=ddU
18319,dd, Ullllll,dddddd, ddll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18320,dd, Ullllll,ddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-llllllllll, Ulll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18321,dd, Ulll-lll-lll-lll,dddddd, ddll,d, Ullllll-lll-llllll, Ullllll-lllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18322,dd, ?,dddddd, UU-llll,d, Ullllll-lll-llllll, ?, Ulll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18323,dd, Ulll-lll-lll-lll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-lllllllll, Ulll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, >ddU
18324,dd, Ullllll,dddddd, Ullllllll,dd, Ullll-lllllll, Ull-llllllll, Ull-lllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18325,dd, Ullllll,dddddd, UU-llll,d, Ulllllll, Ullllllll-llllll, Ullllllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18326,dd, Ullllll-lll,ddddd, Ulll-lllllll,dd, Ullllll-lll-llllll, Ullll, Ullllll, Ullll, Ulll,d,dddd,dd, Ulllll-Ulllll, <=ddU
18327,dd, Ullllll,dddddd, UU-llll,d, Ulllllll, Ullll-llllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18328,dd, Ullllll,dddddd, dll,d, Ullllll-lll-llllll, Ullll-lllllll, Ullllll, Ullll, Ulll,d,dddd,dd, Ulllll-Ulllll, >ddU
18329,dd, Ullllll,ddddd, Ulll-lllllll,dd, Ulllllll, Ulll-llllllllll, Ullllllll, Ullll, Ulllll,d,ddd,dd, Ulllll-Ulllll, <=ddU
18330,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18331,dd, ?,dddddd, UU-llll,d, Ullllll-lll-llllll, ?, Ullllll, Ullll, Ulll,d,d,d, Ulllll-Ulllll, <=ddU
18332,dd, Ullll-lll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-lllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18333,dd, Ullllll-lll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18334,dd, Ullllll-lll,ddddd, Ullll-lll,dd, Ulllllll, Ullll-llllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18335,dd, Ulll-lll-lll-lll,ddddd, Ulll-lllllll,dd, Ullll-lllllll, Ullllll-lllllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18336,dd, Ullll-lll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18337,dd, ?,dddddd, Ullllll,dd, Ullllll-lll-llllll, ?, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18338,dd, Ullllll,dddddd, Ullllllll,dd, Ullll-lllllll, Ull-llllllll, Ull-ll-llllll, Ullll-Ull-Ulllllll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18339,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ull-llllllll, Ullllllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18340,dd, Ullllll,dddddd, dll-dll,d, Ullllll-lll-llllll, Ullll-lllllll, Ullll-llllllll, Ullll, Ulllll,d,d,dd, Ullll, <=ddU
18341,dd, Ullllll,ddddd, Ullll-lll,dd, Ullllll-lll-llllll, Ulll-llllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18342,dd, ?,dddddd, UU-llll,d, Ullllll-lll-llllll, ?, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18343,dd, Ullllll,dddddd, UU-llll,d, Ullll-lllllll, Ullllll-ll-llllll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18344,dd, Ullllll,dddddd, UU-llll,d, Ullllll-lll-llllll, Ullll-llllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18345,dd, Ullllll,dddddd, UU-llll,d, Ullll-lllllll, Ullllllll-llllll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18346,dd, Ullll-lll,dddddd, UU-llll,d, Ulllllll, Ulll-lllllll, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18347,dd, Ullll-lll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ulllllllll-llll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18348,dd, Ullllll,dddddd, ddll,d, Ullllllll, Ullll-lllllll, Ullllllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18349,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ullll-lllllll, Ullll, Ull-lllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18350,dd, Ullll-lll,dddddd, Ullllll,dd, Ullllll-lll-llllll, Ulll-lllllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18351,dd, Ullllll,ddddd, Ulll-lllllll,dd, Ullll-lllllll, Ull-llllllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18352,dd, Ullllll,dddddd, Ullllllll,dd, Ullllll-lll-llllll, Ull-llllllll, Ullllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, >ddU
18353,dd, Ullllll,dddddd, Ulll-lllllll,dd, Ulllllll, Ullll-lllllll, Ull-ll-llllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18354,dd, Ullllll,dddddd, UU-llll,d, Ullllll, Ullll, Ullllllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18355,dd, Ullllll,dddddd, UU-llll,d, Ullllllll, Ulllllll-llllllll, Ullllllll, Ullll, Ulllll,d,d,dd, Ulllll-Ulllll, <=ddU
18356,dd, ?,ddddd, dll,d, Ullll-lllllll, ?, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
18357,dd, Ullllll,dddddd, Ullllllll,dd, Ulllllll, Ulll-lllllllll, Ullll-llllllll, Ullll, Ulll,ddddd,d,dd, Ulllll-Ulllll, >ddU
18358,dd, ?,dddddd, Ulll-lllllll,dd, Ullllll-llllll-llllll, ?, Ull-ll-llllll, Ullll, Ulll,d,d,d, Ulllll-Ulllll, <=ddU
18359,dd, Ullllll,dddddd, Ullllllll,dd, Ullll-lllllll, Ulll-lllllllll, Ull-ll-llllll, Ullll, Ulll,d,d,dd, Ulllll-Ulllll, <=ddU
