id,name,addr,city,phone,type,class
651,ssssssdd,dds.sssssssss.,ssssssss,S,sssssssssss,ddd
652,sssssSsssss,dddddssssssssssss.,S,S,sssss,S
653,ssssssssssssssssss,ddddsssssssssss,ssssssssssss,S,sssssssssss,ddd
654,ssssssssssssssssssssss,ddddssssssssssss.s.,ssssssss,dddSdddSdddd,sssssssssss,S
655,sssssSs,ddddssssssssssss.,ssssssss,dddSdddSdddd,sssssss,ddd
656,ssssSdds,dddsssssssssss.,ssssss,dddSdddSdddd,ssssssss,ddd
657,sssssssss,ddddsssssssssssssssssssss.,S,dddSdddSdddd,S,S
658,sssssssSs,dddds.sssssss.,ss,S,S,S
659,sssssssssss,ddddsss,ssssssssssss,dddSdddSdddd,ssssssss,ddd
660,sssssssss,dddds.ssssssssssssss.,S,dddSdddSdddd,S,S
661,ssssssssssSs,ddddssssssssssss.,ssssssss,dddSdddSdddd,sssssss,S
662,ssssSs,ddddssssssssss.,s.sssssssss,dddSdddSdddd,S,ddd
663,sssssssssss,ddddssssssssss.,ssssssss,S,S,ddd
664,ssssssssssssssss,ddddssssssssssss.,ssssss,S,S,ddd
665,sssssssssss,dddds.sssssss.,ss,dddSdddSdddd,sssssSssssss,ddd
666,ssssssssssssssssssssssss,ddddsssssssssss.,sssssssss,dddSdddSdddd,sssssssssss,ddd
667,ssssssss,ddddddSdssssssssssss.,S,dddSdddSdddd,ssssssssss,ddd
668,sssSsssssssssssssssss,ddddsssssssssss.,ss,dddSdddSdddd,S,ddd
669,sssssss,dddsssssssssssssss,S,dddSdddSdddd,sssssssssss,ddd
670,ssssssssssSsssssssssssssss,ddddssssssssssssss,S,S,sssssss,ddd
671,sssSs,ddddsssssssssssssss.,S,dddSdddSdddd,ssssssssSsssS,ddd
672,sssssSssssss,ddddds.ssssssss.,ssssss,S,sssssssssss,S
673,sssssssSsssssssss,dddds.sssssssssssss.,ssssssssss,dddSdddSdddd,S,ddd
674,sssssssssSsssssssssssssssssss,ddddsssssssssssss.,S,dddSdddSdddd,ssssssssSssss,ddd
675,sssssssssssssSssS,ddddssssssssss.,ss,dddSdddSdddd,ssssssss,S
676,ssssssssssss,ddddsssssssss.,S,S,sssssss,S
677,ssssssssss,dddds.sssssss.,ss,S,S,ddd
678,sssssssss,dddds.sssssssssss.,ss,S,sssssss,ddd
679,ssssssssss,dddddsssssssssssssssssssss.,sssssssssss,dddSdddSdddd,ssssssSsssS,ddd
680,sssssssSssS,dddddsss,S,dddSdddSdddd,sssssss,ddd
681,sssssssssssssssssssss,dddds.sssss,ss.ssssssss.,S,sssssssSsssSsss,ddd
682,ssssssSs,ddds.ssssssssss.,S,S,S,ddd
683,sssssssssss,dddddssssssssssssssss.,sssssssssssssss,dddSdddSdddd,S,S
684,sssssssssssss,ddddds.ssssssss.,S,S,S,ddd
685,ssssSsssssssSsssssssssss,ddds.ssssssssss.,ss,S,ssssssss,ddd
686,ssssssSs,ddsssssssssssssddddss,ss.ssssssssssss,S,ssssssss,ddd
687,sssssssSsssss,dddddssssssssssssss.,ssssssssssss,dddSdddSdddd,ssssssss,ddd
688,sssssssSsSssssssssssS,ddddsssssss.,S,dddSdddSdddd,S,ddd
689,sssssss,dddds.sssssss.,S,dddSdddSdddd,sssssssssss,ddd
690,ssssssssssssssssss,ddddssssssssss.,ss,dddSdddSdddd,ssssssssss,ddd
691,ssssssssss.,dddddsssssssssss.,ssssss,dddSdddSdddd,sssss,ddd
692,sssssssssssss,ddddsssssssssssss.,S,dddSdddSdddd,ssssssss,ddd
693,sssssssss,ddds.ssssssssssss.,ssssssssssss,dddSdddSdddd,S,ddd
694,ssssssssssssssssssss,ddds.ssssssssss.ssssssss,S,S,ssssss,ddd
695,ssssssssssss,ddds.ssssssssss.,ssssssss,dddSdddSdddd,sssssssssss,ddd
696,ssssss,dddssssssss,sssssssss,dddSdddSdddd,S,ddd
697,ssssSssssssssssssssss,ddds.sssssssss.,ss,dddSdddSdddd,sssssss,ddd
698,ssssssssss,dddds.ssssssss.,sssssss,dddSdddSdddd,sssssss,S
699,sSdd,ddds.sssssss.,S,S,ssssssss,ddd
700,sssSs,ddddssssssss.,S,dddSdddSdddd,S,ddd
701,sssssSssssssss,dddddsssssssssss.,ssssss,dddSdddSdddd,sssssss,S
702,ssssSsSssS,dds.sssssssssss.,S,dddSdddSdddd,S,ddd
703,sssssssSssssssss,ddddsss,sssssssss,dddSdddSdddd,ssssssssss,ddd
704,ssssSssssssssssssssssSssssssssssS,ddds.sssssssss.,S,dddSdddSdddd,S,ddd
705,sssss,ddddsssssssss.s.,S,dddSdddSdddd,S,ddd
706,sssssssssss,dddddsssssssssss.,ssssssssss,dddSdddSdddd,ssssssss,ddd
707,sssssssssssss,ddddssssssssss.,S,S,S,ddd
708,sssss,dddddssssssssssssss.,S,S,sssssssssss,ddd
709,sssssSs,ddddsssssssssss.,ss,dddSdddSdddd,ssssssssss,S
710,sssssssssSsssssssssssss,ddddsssssssssss.,ssssssssssssss,S,ssssss,S
711,ssssssssss,ddds.ssssssss.,ssssssssss,S,sssssss,ddd
712,sssssssssssss,dddds.ssssssssss.,ssssssss,dddSdddSdddd,S,ddd
713,ssssssssssssssss,dddssssssss.,S,dddSdddSdddd,ssssss,ddd
714,sssssss,dds.ddssss.,S,S,ssssssssSsssS,S
715,sssssSsssssssss,ddsss.s,S,dddSdddSdddd,sssssss,S
716,ssssssssssss,dddssssssssssss.,sssssssssss,dddSdddSdddd,S,S
717,ssssssssssss,ddds.ssssssss.,sssssssssss,dddSdddSdddd,ssssssssss,ddd
718,ssssssssssssssssss,dddssssssssss.,sssssssssss,dddSdddSdddd,S,ddd
719,sssssssssssss,dds.ssssssss.,sssssssssss,S,sssssss,ddd
720,ssssss,dds.ddssss.,sssssssssss,dddSdddSdddd,ssssss,S
721,ssSsssssssssssss,dddssssssss.,sssssssssss,S,ssssss,ddd
722,ssssssssss,ddds.ddssss.,sssssssssss,dddSdddSdddd,ssssss,ddd
723,sssssssssss,ddSddddssss.,S,dddSdddSdddd,sssss,ddd
724,sssssssssssssss,dddssssssssssss.,S,dddSdddSdddd,ssssssss,S
725,ssssSsssssss,ddddssssssss,sssssssssss,S,sssssss,ddd
726,ssssssss,dds.sssssss.,sssssssssss,S,S,S
727,ssssssssssss,ddSddddssss.,S,dddSdddSdddd,S,ddd
728,sssSsssssssss,dssssss.,S,dddSdddSdddd,S,ddd
729,ssssSsssssssss,dds.ddssss.,sssssssssss,S,sssss,ddd
730,ssssssSssss,dddssssssss.,sssssssssss,S,sssSsssss,ddd
731,ssss,dddsssssssss.,S,dddSdddSdddd,S,ddd
732,sssssssssss,dssss.,sssssssssss,dddSdddSdddd,ssssssss,ddd
733,sssssssss,ddddssssssss,S,dddSdddSdddd,sssss,ddd
734,ssssssssssss,ds.ddssss.,sssssssssss,dddSdddSdddd,S,ddd
735,sssssssssssssss,ddsssssssssss.,ssssssss,S,ssss,S
736,ssssssssSs,ddssssssss.,sssssssssss,dddSdddSdddd,S,ddd
737,ssssssSsssssssssss,dddssssssss.,sssssssssss,S,sssss,ddd
738,sssssssssSsss,dds.ddssss.,S,S,ssssssss,ddd
739,ssssssssssSssss,dddssssssssss.,sssssssssss,dddSdddSdddd,ssssss,ddd
740,sssssssSssS,dddssssssssssss.,sssssssssss,dddSdddSdddd,S,S
741,sssssssss,dddsssssssssss.,S,S,sssssssssssss,S
742,ssss,dddssssssss.,sssssssssss,dddSdddSdddd,S,ddd
743,sssssssssssssss,ddssssssss.,sssssssssss,dddSdddSdddd,sssssssssss,S
744,sssssssss,ssssssssss,sssssssssss,dddSdddSdddd,sssssss,ddd
745,ssss,dddsssssssss.,sssssssssss,dddSdddSdddd,S,ddd
746,sssssss,dddsssssssss.,sssssssssss,dddSdddSdddd,sssssssssss,ddd
747,sssssSssssss,ddsssssssssss.,ssssssss,dddSdddSdddd,sssss,S
748,ssssssssssssssssssss,dddssssssss,ssssssss,dddSdddSdddd,sssssssssss,ddd
749,sssssssssss,ddds.sssssss.,sssssssssss,S,S,ddd
750,sssSsssssssssss,dddssssssss.,sssssssssss,S,sssssss,ddd
751,ssssssssSs,ddddssssssssss.,sssssssssss,dddSdddSdddd,ssssssss,ddd
752,ssssssssssssssss,ddds.ddssss.,S,dddSdddSdddd,sssssssssss,ddd
753,sssssssssssssss,dSddddsssss.,ssssss,dddSdddSdddd,sss,ddd
754,ssssssss,dds.ddssss.,sssssssssss,S,ssssssss,ddd
755,ssssssSs,dddssssssss.,sssssssssss,S,S,S
756,ssssssssssssssssssss,ddddsssssss.,S,dddSdddSdddd,sssssss,ddd
757,sssssssssssssss,ddddssssssss.,sssssssssss,dddSdddSdddd,S,ddd
758,ssssssSs,ddssssssssss.,ssssss,S,S,ddd
759,sssssssssssss,dddssssssss.,sssssssssss,dddSdddSdddd,ssss,S
760,ssssssssssssssssss,dddssssssss.,S,dddSdddSdddd,ssss,ddd
761,sssssss,dddsssssssss.,S,dddSdddSdddd,sssssssss,S
762,sssssssssssssss,dddssssssss.,S,dddSdddSdddd,sssssss,ddd
763,sssssssssssssssss,dddssss.,S,S,ssssssss,ddd
764,sssssssssSssssss,ddds.ddssss.,S,dddSdddSdddd,S,ddd
765,ssss,ddds.ddssss.,sssssssssss,dddSdddSdddd,S,S
766,ssssss,dddsssssssss.,S,dddSdddSdddd,S,S
767,sssssSsssssssssssssssss,ddds.dssss.,S,S,S,S
768,ssssssssssssssss,ddddssssssssssss.s.,ssssssss,dddSdddSdddd,sssssssssss,S
769,sssssSsssssssss,dddds.ssssssssss.,ssssssss,dddSdddSdddd,S,S
770,ssssssSssssssssssssssssssss,ddddssssssssssss.s.,ssssssss,dddSdddSdddd,sssssss,S
771,sssssssssssssssSssssss,dddds.ssssssssss.,ssssssss,dddSdddSdddd,S,ddd
772,ssssSsssssss,ddds.sssssssss.,ssssssss,S,sssssssssss,ddd
773,sssssssssssSs,ddddssssssssssss.s.,S,S,sssss,ddd
774,ssssssssssssssssss,dddds.sssssssss.,S,S,S,ddd
775,sssssssSsSssssssssS,ddddssssssssssss.s.,ssssssss,S,S,ddd
776,ssssssssss,ddddssssssssssss.s.,ssssssss,dddSdddSdddd,ssssssSsssS,S
777,ssssssss,ddddssssssssssss.s.,ssssssss,S,sssssss,ddd
778,ssssssSssssssssssSssssssssS,ddddssssssssssss.s.,ssssssss,S,sssssssssss,S
779,ssssssssssSs,ddddssssssssss.,ssssssss,dddSdddSdddd,sssssss,ddd
780,sssssSsssssssssss,dddssssssssssssssssss.,S,dddSdddSdddd,S,ddd
781,sssssSssssssssS,ddddssssssssssss.s.,ssssssss,dddSdddSdddd,sssssssssss,ddd
782,sssssssssssss,ddds.sssssssss.,ssssssss,dddSdddSdddd,sssssssssss,ddd
783,sssssssSs,dddsssssssss.,ssssssss,dddSdddSdddd,sssssss,ddd
784,ssssssssssssss,ddddssssssssssss.s.,ssssssss,S,S,ddd
785,sssssss,ddddssssssssssss.s.,ssssssss,dddSdddSdddd,sssssss,S
786,dddssss,ddds.ssssssssssss.,sssssss,dddSdddSdddd,S,ddd
787,ssssSsssssssssssss,dddsssssssssss.,sssssss,dddSdddSdddd,ssssssssss,ddd
788,sssssSssssssssss,ddddsssssssss.,sssssss,dddSdddSdddd,sssssSssssss,S
789,sssssssssssssss,ddddsssssssssss.,sssssss,S,S,ddd
790,sssssssss,dds.sssssssss.ss,sssssss,S,ssssssssssss,S
791,sssssSssssSsssssssssssssss,dddddssss.,sssssss,dddSdddSdddd,ssssssssSssss,S
792,ssssssssSsssssssssss,dddds.ssssssssss,sssssss,S,S,ddd
793,ssssssssssssss,ddddsssssssssss.,sssssss,dddSdddSdddd,ssssssssss,ddd
794,sssssssssssss,ddddsssssssss.,sssssss,S,S,ddd
795,sssss,ddddssssssssssss.,S,dddSdddSdddd,ssssssssSsssS,ddd
796,sssssSs,ddddssssssss.ss,S,dddSdddSdddd,ssssssssss,ddd
797,sssssSsssssss,ddddsssssssssssss.,ssssssss,dddSdddSdddd,S,ddd
798,sssss,dds.ssssssssssss.,sssssss,S,sssssssssss,ddd
799,ssssssss,ddddsssssssss.,sssssss,S,sssssss,ddd
800,ssssssssssssSsssssssssssssssssss,ddddsssssssssss.ss,sssssss,dddSdddSdddd,ssssssssSssss,ddd
801,ssss,dddssssssssssssss.,sssssss,S,S,ddd
802,ssssssssssssssss,ddddsssssssssss.,S,S,ssssssss,ddd
803,ssssssssss,ddddsssssssssss.ss,S,dddSdddSdddd,S,ddd
804,sssssssssSs,ddddsssssss.,S,dddSdddSdddd,ssssssssSssss,ddd
805,ssssssSsssssssss,dddsssssssssssss.,sssssss,S,S,ddd
806,ssssssssssssssssss,ddddsssssssss.,S,dddSdddSdddd,sssss,ddd
807,sssssssssss,ddddssssssss.,ssssss,dddSdddSdddd,S,ddd
808,ssssssssssssss,ddddsssssssssssss.,ssssss,dddSdddSdddd,ssssss,S
809,ssssssss,dddssssssssssssss.,sssssss,dddSdddSdddd,S,ddd
810,sssssssssssssSssS,ddddssssssss.,sssssss,dddSdddSdddd,ssssssss,ddd
811,ssssSssssssssssss,ddddsssssssssss.,sssssss,dddSdddSdddd,ssssssssssss,ddd
812,sssssssssssss,ddddsssssssss.,S,dddSdddSdddd,S,ddd
813,ssssssssssssssssssSssS,ddddssssssss.,S,dddSdddSdddd,ssssssssss,S
814,ssssssss,ddddssssssssssssss.,sssssss,S,S,ddd
815,ssssssSssssssssssSsssssssS,dddsssssssssss.ss,sssssss,S,sssssssssss,ddd
816,ssssss,ddddsssssssssss.,S,S,ssss,ddd
817,ssss,ddddsssssssssss.,sssssss,dddSdddSdddd,S,ddd
818,ssssssssssssssssss,ddddssssssssssssssss.ss,sssssss,dddSdddSdddd,sssssss,S
819,ssssssssssssssssssssSssS,ddddsssssssssss.,sssssss,dddSdddSdddd,ssssssss,S
820,sssssssSsssssssS,ddddsssssssssss.ss,S,dddSdddSdddd,sssssssssss,ddd
821,sssssssssssssssss,dddds.sssssssss.,sssssss,dddSdddSdddd,ssssssssss,S
822,ssssSsssssssssssSsssssssS,dddsssssssssss.,sssssss,dddSdddSdddd,ssssssssSsssS,ddd
823,sssssss,ddds.ssssssssssss.,S,dddSdddSdddd,sssssssssssss,ddd
824,ssssssssssssssss,dddddssss.ss,sssssss,S,sssssssssss,S
825,ssss,ddddssssssssss.,sssssss,dddSdddSdddd,S,ddd
826,ssssssSssssssss,dddssssssssss.ss,S,dddSdddSdddd,ssssssssss,ddd
827,sssssssss,dddssssssssssssss.ss,sssssss,dddSdddSdddd,sssSsss,ddd
828,sssssssSsssssssssssSsss,dds.ssssssssssss.,sssssss,S,S,S
829,ssssssssss,dddssssssssssssssssss,sssssss,dddSdddSdddd,S,ddd
830,ssssssssssssssssssss,ddddsssssssssss.ss,S,dddSdddSdddd,ssssss,ddd
831,sssSsSsss,ddddssssssssssssss.,sssssssssss,dddSdddSdddd,ssss,ddd
832,ssssSssssss,ddddsssssssss.,S,dddSdddSdddd,S,ddd
833,sssssssss,ddddssssssss.,ssssssssssss,S,sssssssssss,ddd
834,ssssssssss,dddsssssssssss.,ssssssssssss,S,sssssssssss,S
835,ssssssssss,dddsssssssssss.,S,dddSdddSdddd,sssssss,S
836,sssssssssSs,ddddssssssss.,ssssssssssss,dddSdddSdddd,S,ddd
837,ssssssSs,ddddsssssss.,S,dddSdddSdddd,ssssssss,S
838,ssssssSsssssssssssss,dddsssssss.,S,dddSdddSdddd,ssssss,S
839,sssssssss,ddddsssssssss.,ssssssssssss,dddSdddSdddd,ssss,ddd
840,sssss,ddddssssssss.,ssssssssssss,S,ssssssss,ddd
841,sssssssssssssssssssssss,ddddssssssssssss.,ssssssssssss,S,ssssssssss,ddd
842,ssssSssssssssssssssssss,ddddssssssss.,ssssssssssss,dddSdddSdddd,sssssss,S
843,sssssssssssssSs,ddddssssssss.,ssssssssssss,dddSdddSdddd,ssssssssss,ddd
844,sssssSssssssssss,dddssssss.,ssssssssssss,dddSdddSdddd,sssssssssss,ddd
845,ssssssss,dddssssssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
846,ssssssssssssss,dddsssss.,ssssssssssss,S,sssssssssssss,S
847,ssssssssss,ddddsssssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
848,sssssSsssssssssssssssssssssss,ddddssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
849,ssssssssss,ddddssssssss.,ssssssssssss,dddSdddSdddd,ssss,ddd
850,sssSssssssSss,ddddsssssss.,ssssssssssss,dddSdddSdddd,S,ddd
851,ssSssssssss,ddddsssssss.,ssssssssssss,dddSdddSdddd,ssssssssss,ddd
852,ssssssssssssssssssssssssssss,dddssssssss.,ssssssssssss,dddSdddSdddd,sssssssss,S
853,sssssssssssssssssssss,ddddddssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
854,sssssSsssssSssssss,dddssssssss.,ssssssssssss,dddSdddSdddd,ssssssss,ddd
855,sssssssssssssss,ddddddssss.,S,dddSdddSdddd,ssss,ddd
856,sssssssssss,dddssssssssss.,S,S,ssssssssss,ddd
857,sssssssssssssss,ddddssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
858,ssssssssss,dddssssssss.,S,dddSdddSdddd,ssss,S
859,ssssss,ddddddssss.,S,dddSdddSdddd,ssssss,ddd
860,ssssssss,ddddssssssssss.,ssssssssssss,dddSdddSdddd,S,ddd
861,sssss,dsssssss.,ssssssssssss,dddSdddSdddd,ssssssssss,ddd
862,ssssssssssssss,dddsssss.,ssssssssssss,S,sssss,ddd
863,ssSssSssssssssssssssssssss,ddddssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
