id,name,addr,city,phone,type,class
608,lllllllll & llllll'l,lllllllllll ll.,lll lllllllll,ddd/ddd-dddd,lllllll,ddd
609,llllllllll,ddd llllllllll ll.,?,ddd/ddd-dddd,llllllllll,?
610,lllll'l,dddd llllllll ll.,lll lllllllll,ddd/ddd-dddd,?,?
611,lllll lllll,dddd lllllll ll.,?,?,lllll,ddd
612,lll llllll,d llllll ll.,lll lllllllll,ddd/ddd-dddd,llllllll,?
613,llllllll,dddd llllllll ll.,lll lllllllll,ddd/ddd-dddd,lllllll,ddd
614,lllllll lll lllllll lllll,ddd llll ll.,?,ddd/ddd-dddd,llllll,?
615,lllll l'llll,ddd llllllllll ll.,lll lllllllll,ddd/ddd-dddd,lllllll,?
616,llll l llll,dddd lllllll ll.,?,?,lllllll,ddd
617,llllll,dddd lllllll ll.,lll lllllllll,ddd/ddd-dddd,llllll,ddd
618,lllll'l,dddd lllll ll.,lll lllllllll,ddd/ddd-dddd,?,ddd
619,l&l llllll,ddd l llllll ll.,lll lllllllll,ddd/ddd-dddd,ll ddd/ddd-dddd lllll,?
620,lllllll,ddd llllllllll ll.,lll lllllllll,ddd/ddd-dddd,llllllll,?
621,llllll,d lllllll ll.,lll lllllllll,ddd/ddd-dddd,?,ddd
622,llllll,dddd llll ll.,?,ddd/ddd-dddd,?,ddd
623,lllll'l llllll,ddd llllll ll.,?,ddd/ddd-dddd,?,?
624,lllll llll llll,ddd lllll llll,?,ddd/ddd-dddd,llllll,?
625,lllllllll lllllllllll,d,lll lllllllll,ddd/ddd-dddd,lllllllllllll,ddd
626,lllll,ddd lllllll lllll,?,ddd/ddd-dddd,?,?
627,lllll llll,ddd lll llll lll.,?,?,llllllll,ddd
628,llllllll'l llll,dddd dll lll.,?,ddd/ddd-dddd,lllll lll llllll lllllll,ddd
629,lllllll llll,dddd lllll llll.,?,ddd/ddd-dddd,lllll,?
630,lllllllllll,ddd lllll ll.,lll lllllllll,ddd/ddd-dddd,?,ddd
631,llllll lllll,ddd llllllllll ll.,lll lllllllll,ddd/ddd-dddd,lllllll,ddd
632,lll lllllll,dddd llllllllll ll.,?,ddd/ddd-dddd,llllll,ddd
633,llllll,ddd lllll ll.,lll lllllllll,ddd/ddd-dddd,lllll,ddd
634,lll lllll,dddd lllll llll.,lll lllllllll,?,lllll,ddd
635,lllllll,ddd llllllllll ll.,lll lllllllll,?,?,ddd
636,lllllll lllll lll,dddd llllllll ll.,lll lllllllll,ddd/ddd-dddd,lllllll,ddd
637,lllllll llllllllll,ddd llllll llll lll.,lll lllllllll,ddd/ddd-dddd,lllllll,ddd
638,lllll llllll,dddd llllllll ll.,lll lllllllll,ddd/ddd-dddd,?,ddd
639,ll llll,ddd lllll ll.,lll lllllllll,ddd/ddd-dddd,?,?
640,llll llll,ddd lllllll ll.,lll lllllllll,ddd/ddd-dddd,lllll,ddd
641,llll lllllll,dddd dll lll.,lll lllllllll,ddd/ddd-dddd,lllll lll llllll lllllll,ddd
642,llll lllllll llllll,dddd llll ll.,lll lllllllll,ddd/ddd-dddd,?,ddd
643,llllllll,dddd llll ll.,?,?,lllllll/lllll llllllll/lllllll,ddd
644,llll llll & lllll,dddd llllll ll.,lll lllllllll,?,lllllllllllll,ddd
645,lllll lll  lll,ddddd l. llll llll.,llll ll,ddd-ddd-dddd,llllllll,ddd
646,lllll lllll,dddd llllllll llll.,?,ddd-ddd-dddd,llllll lllll,?
647,llll lllll,dddd llllll ll.,?,ddd-ddd-dddd,lllllll,?
648,lllllllll  lll,dddd llllll lllll llllll llll.,lllllll lllll,ddd-ddd-dddd,?,?
649,llllll'l llllll,dddd lllll ll. lllllllll,lllll llllll,ddd-ddd-dddd,?,ddd
650,lllllll'l,ddd l. lllll ll.,?,?,?,?
651,llllll dd,dd l. llllll lll.,llllllll,?,lllllllllll,ddd
652,lllll'l llll,ddddd lllllllll lll.,?,?,lllll,?
653,llllllll llllll llll,dddd llllllll lll,lllllll lllll,?,llllll lllll,ddd
654,lllllll lllll llllll llll,dddd lllllllll lll. l.,llllllll,ddd-ddd-dddd,lllllllllll,?
655,lllll'l,dddd lllllllll lll.,lll lllll,ddd-ddd-dddd,lllllll,ddd
656,llll 'ddl,ddd lllllll llll.,llllll,ddd-ddd-dddd,llllllll,ddd
657,llll lllll,dddd llllll lllll llllll llll.,?,ddd-ddd-dddd,?,?
658,lllllll'l,dddd l. lllll ll.,ll,?,?,?
659,llll lllllll,dddd lll,lllllll lllll,ddd-ddd-dddd,llllllll,ddd
660,lllllllll,dddd l. lll lllllll llll.,?,ddd-ddd-dddd,?,?
661,lll lllllll'l,dddd llllllll llll.,llllllll,ddd-ddd-dddd,lllllll,?
662,llll'l,dddd llllll llll.,l. lllllllll,ddd-ddd-dddd,?,ddd
663,lllllll llll,dddd lllllll lll.,llllllll,?,?,ddd
664,lllll llll lll llll,dddd llllllll llll.,llll ll,?,?,ddd
665,lllll lll  lll,dddd l. lllll ll.,ll,ddd-ddd-dddd,lllll/llllll,ddd
666,lllllllll lllll llllll llll,dddd llllllll lll.,lllllllll,ddd-ddd-dddd,llllll lllll,ddd
667,llll llll,ddddd d/d llllllll llll.,?,ddd-ddd-dddd,llllllllll,ddd
668,lll'l llllll llllllllll,dddd lllllll llll.,ll,ddd-ddd-dddd,?,ddd
669,lllllll,ddd lllll llllll llll,?,ddd-ddd-dddd,lllllllllll,ddd
670,llll llllll'l lllllll lllllll,dddd lllll lllll llll,?,?,lll llll,ddd
671,lll'l,dddd lllll llllll llll.,?,ddd-ddd-dddd,llllllll (lll),ddd
672,llll l'llllll,ddddd l. llll llll.,llll ll,?,llllll lllll,?
673,lllllll'l llllllll,dddd l. lllllllll llll.,llllll llll,ddd-ddd-dddd,?,ddd
674,llllll lll'l llllllll llllllllll,dddd llll lllll llll.,?,ddd-ddd-dddd,llllllll/llll,ddd
675,llllll lllllll (ll),dddd lllllll lll.,ll,ddd-ddd-dddd,llllllll,?
676,llllll llllll,dddd llllll lll.,?,?,lllllll,?
677,llllll llll,dddd l. lllll ll.,ll,?,?,ddd
678,lll lll lll,dddd l. lllllll llll.,ll,?,lllllll,ddd
679,ll llllllll,ddddd llllll lllll llllll llll.,lllllll llll,ddd-ddd-dddd,llllll (lll),ddd
680,ll lllll (ll),ddddd lll,?,ddd-ddd-dddd,lllllll,ddd
681,ll llllllll ll lllllllll,dddd l. lllll,ll. lllll lll.,?,lllllll/lll-lll,ddd
682,llllll'l,ddd l. llllllll ll.,?,?,?,ddd
683,lllll llllll,ddddd llllllll llll llll.,llllllll lllllll,ddd-ddd-dddd,?,?
684,llll llllll  lll,ddddd l. llll llll.,?,?,?,ddd
685,llll'l llllll & llllllll lll,ddd l. lllllll lll.,ll,?,llllllll,ddd
686,llllll'l,ddll llllll lllll dd ddll,ll. lllllll lllll,?,llllllll,ddd
687,lllllll'l llll,ddddd llllllllll llll.,llllll lll lll,ddd-ddd-dddd,llllllll,ddd
688,lllllll'l (lll lllllll),dddd lllll ll.,?,ddd-ddd-dddd,?,ddd
689,lllllll,dddd l. lllll ll.,?,ddd-ddd-dddd,llllll lllll,ddd
690,ll llllll llllll llll,dddd lllllll lll.,ll,ddd-ddd-dddd,llllllllll,ddd
691,llllllll ll.,ddddd lllllll llll.,llllll,ddd-ddd-dddd,lllll,ddd
692,lllll llll llll,dddd lllll llll llll.,?,ddd-ddd-dddd,llllllll,ddd
693,lllll llll,ddd l. llllllll llll.,llllllll llll,ddd-ddd-dddd,?,ddd
694,llllllll llllll llllll,ddd l. llllllll ll. llllllll,?,?,llllll,ddd
695,lllllll lllll,ddd l. llllll llll.,llllllll,ddd-ddd-dddd,lllllllllll,ddd
696,lll lll,ddd llllllll,lllllllll,ddd-ddd-dddd,?,ddd
697,llll'l llllll lllll llll,ddd l. ll llll lll.,ll,ddd-ddd-dddd,lll llll,ddd
698,lllllll lll,dddd l. lllll lll.,lllllll,ddd-ddd-dddd,lllllll,?
699,l-dd,ddd l. lllll ll.,?,?,llllllll,ddd
700,lll'l,dddd llll llll.,?,ddd-ddd-dddd,?,ddd
701,lllll'l lll llll,ddddd lllllll llll.,llllll,ddd-ddd-dddd,lll llll,?
702,llll'l (ll),dd l. llll llll lll.,?,ddd-ddd-dddd,?,ddd
703,lllllll'l lllllll,dddd lll,llll lllll,ddd-ddd-dddd,llllllllll,ddd
704,llll'l lllll lllll lllll (lll lllllll),ddd l. lllllll ll.,?,ddd-ddd-dddd,?,ddd
705,lllll,dddd lllllll ll. l.,?,ddd-ddd-dddd,?,ddd
706,lllll llllll,ddddd lllllll llll.,llllll llll,ddd-ddd-dddd,llllllll,ddd
707,lllll llll llll,dddd lllllll lll.,?,?,?,ddd
708,lllll,ddddd lll lllllll llll.,?,?,llllll lllll,ddd
709,lllll'l,dddd lllllll llll.,ll,ddd-ddd-dddd,llllllllll,?
710,lllll llll'l lllllll lllll,dddd llllllll lll.,lllllllll lllll,?,llllll,?
711,lllll lllll,ddd l. lllll lll.,lll lllllll,?,lllllll,ddd
712,llllll lllllll,dddd l. llllllll ll.,llllllll,ddd-ddd-dddd,?,ddd
713,llllll lllll lllll,ddd lllll lll.,?,ddd-ddd-dddd,llllll,ddd
714,lllllll,dd l. ddll ll.,?,?,llllllll (lll),?
715,lllll'l llllllll,dd lll. l,?,ddd-ddd-dddd,lllllll,?
716,llll lll lllll,ddd lllllllll lll.,lll llll llll,ddd-ddd-dddd,?,?
717,llllll llllll,ddd l. llllll ll.,lll llll llll,ddd-ddd-dddd,llllllllll,ddd
718,llllll lllll lllllll,ddd llllllll ll.,lll llll llll,ddd-ddd-dddd,?,ddd
719,llllll ll lllll,dd l. llllll ll.,lll llll llll,?,lllllll,ddd
720,llllll,dd l. ddll ll.,lll llll llll,ddd-ddd-dddd,llllll,?
721,ll'l llllllllllll,ddd lllll lll.,lll llll llll,?,llllll,ddd
722,llllll llll,ddd l. ddll ll.,lll llll llll,ddd-ddd-dddd,llllll,ddd
723,lllll llllll,dd-dd ddll ll.,?,ddd-ddd-dddd,lllll,ddd
724,llll llllll ll lll,ddd lllllllll lll.,?,ddd-ddd-dddd,llllllll,?
725,llll'l llllll,dddd llllllll,lll llll llll,?,lll llll,ddd
726,ll llllll,dd l. lllll ll.,lll llll llll,?,?,?
727,lllllll lllll,dd-dd ddll ll.,?,ddd-ddd-dddd,?,ddd
728,lll'l llllllll,d llll ll.,?,ddd-ddd-dddd,?,ddd
729,llll'l llllllll,dd l. ddll ll.,lll llll llll,?,lllll,ddd
730,llllll & llll,ddd llllll ll.,lll llll llll,?,lll-lllll,ddd
731,llll,ddd llllll lll.,?,ddd-ddd-dddd,?,ddd
732,llllll lllll,dll ll.,lll llll llll,ddd-ddd-dddd,llllllll,ddd
733,ll lllllll,dddd llllllll,?,ddd-ddd-dddd,lllll,ddd
734,ll llllllllll,d l. ddll ll.,lll llll llll,ddd-ddd-dddd,?,ddd
735,llllllllll lllll,ddl lllllll lll.,llllllll,?,llll,?
736,llllllll'l,dd llllll ll.,lll llll llll,ddd-ddd-dddd,?,ddd
737,llllll'l llllll llll,ddd llllll ll.,lll llll llll,?,lllll,ddd
738,lllllllll-lll,dd l. ddll ll.,?,?,llllllll,ddd
739,llllll llll-llll,ddd llllllll ll.,lll llll llll,ddd-ddd-dddd,llllll,ddd
740,lllllll (ll),ddd lllllllll lll.,lll llll llll,ddd-ddd-dddd,?,?
741,lllllllll,ddd llllllll lll.,?,?,llllll lllllll,?
742,llll,ddd llllll ll.,lll llll llll,ddd-ddd-dddd,?,ddd
743,lll ll ll llll  llll,dd llllll ll.,lll llll llll,ddd-ddd-dddd,lllllllllll,?
744,llllll lll,lllll lllll,lll llll llll,ddd-ddd-dddd,lllllll,ddd
745,llll,ddd llllll lll.,lll llll llll,ddd-ddd-dddd,?,ddd
746,llll lll,ddd llllll lll.,lll llll llll,ddd-ddd-dddd,lllllllllll,ddd
747,lllll'l lllll,dd lll llllll ll.,llllllll,ddd-ddd-dddd,lllll,?
748,lllll lllll lllll lllll,ddd llllllll,llllllll,ddd-ddd-dddd,lllllllllll,ddd
749,llll ll lllll,ddd l. lllll ll.,lll llll llll,?,?,ddd
750,lll'l llllll llll,ddd lllll lll.,lll llll llll,?,lllllll,ddd
751,llllllll'l,dddd lllllll lll.,lll llll llll,ddd-ddd-dddd,llllllll,ddd
752,llllll lllll lllll,ddd l. ddll ll.,?,ddd-ddd-dddd,lllllllllll,ddd
753,lllll ll llll llll,d-dd ddll lll.,llllll,ddd-ddd-dddd,lll,ddd
754,llllllll,dd l. ddll ll.,lll llll llll,?,llllllll,ddd
755,llllll'l,ddd lllll lll.,lll llll llll,?,?,?
756,llllllll lllll lllllll,dddd llll lll.,?,ddd-ddd-dddd,lllllll,ddd
757,llllllll lllllll,dddd lllll lll.,lll llll llll,ddd-ddd-dddd,?,ddd
758,llllll'l,dd llllllll ll.,llllll,?,?,ddd
759,llll lllll llll,ddd llllll ll.,lll llll llll,ddd-ddd-dddd,llll,?
760,llllllll llllllllll,ddd llllll ll.,?,ddd-ddd-dddd,llll,ddd
761,lllllll,ddd llllll lll.,?,ddd-ddd-dddd,lllllllll,?
762,llllllll lllllll,ddd lllll lll.,?,ddd-ddd-dddd,lllllll,ddd
763,lllllll ll lll lllll,dddll ll.,?,?,llllllll,ddd
764,lllllllll'l lllll,ddd l. ddll ll.,?,ddd-ddd-dddd,?,ddd
765,llll,ddd l. ddll ll.,lll llll llll,ddd-ddd-dddd,?,?
766,llllll,ddd llllll lll.,?,ddd-ddd-dddd,?,?
767,lllll'l llllll llllllllll,ddd l. dll ll.,?,?,?,?
768,lllllllll lll llll,dddd lll lllll llll. l.,lll lllll,ddd-ddd-dddd,lllllllllll,?
769,lllll'l ll lll lll,dddd l. llllllll ll.,lll lllll,ddd-ddd-dddd,?,?
770,llllll'l lll lllllll llll lllll,dddd lll lllll llll. l.,lll lllll,ddd-ddd-dddd,lllllll,?
771,lllll llllllllll & llllll,dddd l. llllllll ll.,lll lllll,ddd-ddd-dddd,?,ddd
772,llll'l llllll,ddd l. lllllll ll.,lll lllll,?,lllllllllll,ddd
773,llllll lllll'l,dddd lll lllll llll. l.,?,?,lllll,ddd
774,lllllllll lllllllll,dddd l. llllll lll.,?,?,?,ddd
775,lllllll'l (lll lllll),dddd lll lllll llll. l.,lll lllll,?,?,ddd
776,lllll lllll,dddd lll lllll llll. l.,lll lllll,ddd-ddd-dddd,llllll (lll),?
777,llllllll,dddd lll lllll llll. l.,lll lllll,?,lllllll,ddd
778,llllll'l ll lllllll (lll lllll),dddd lll lllll llll. l.,lll lllll,?,lllllllllll,?
779,lllll lllll'l,dddd llllllll ll.,lll lllll,ddd-ddd-dddd,lllllll,ddd
780,lllll'l llllllllll,ddd llllllllll llllll ll.,?,ddd-ddd-dddd,?,ddd
781,lllll (lll lllll),dddd lll lllll llll. l.,lll lllll,ddd-ddd-dddd,lllllllllll,ddd
782,llllllllll  lll,ddd l. lllllll ll.,lll lllll,ddd-ddd-dddd,lllllllllll,ddd
783,lllllll'l,ddd lllllll ll.,lll lllll,ddd-ddd-dddd,lllllll,ddd
784,llllllll llllll,dddd lll lllll llll. l.,lll lllll,?,?,ddd
785,lll llll,dddd lll lllll llll. l.,lll lllll,ddd-ddd-dddd,lllllll,?
786,ddd llll,ddd l. lllll lllll ll.,lllllll,ddd-ddd-dddd,?,ddd
787,llll'l ll lll lllllll,ddd lllllllll ll.,lllllll,ddd-ddd-dddd,llllllllll,ddd
788,lllll'l lllll llll,dddd llllll lll.,lllllll,ddd-ddd-dddd,lllll/llllll,?
789,llllllll lllllll,dddd llllllll lll.,lllllll,?,?,ddd
790,llllll  lll,dd l. lllllll ll. ll,lllllll,?,llllll llllll,?
791,lllll & llll'l lllllll lllllll,ddd ddll ll.,lllllll,ddd-ddd-dddd,llllllll/llll,?
792,llllllll'l llllllllll,dddd l. lllll lllll,lllllll,?,?,ddd
793,llllllllll llll,dddd lllllllll ll.,lllllll,ddd-ddd-dddd,llllllllll,ddd
794,llll lllllllll,dddd lllllll ll.,lllllll,?,?,ddd
795,lllll,dddd lllll lllll ll.,?,ddd-ddd-dddd,llllllll (lll),ddd
796,lllll'l,dddd llll llll. ll,?,ddd-ddd-dddd,llllllllll,ddd
797,lllll'l llllll,dddd llllll lllll ll.,llllllll,ddd-ddd-dddd,?,ddd
798,lllll,dd l. lllll lllll ll.,lllllll,?,lllllllllll,ddd
799,llllllll,dddd lllllll ll.,lllllll,?,lllllll,ddd
800,llllll llllll'l llllllll llllllllll,dddd llllllll lll. ll,lllllll,ddd-ddd-dddd,llllllll/llll,ddd
801,llll,ddd lllll ll llll lll.,lllllll,?,?,ddd
802,llllll lllllll  lll,dddd llllllll lll.,?,?,llllllll,ddd
803,llllllllll,dddd lllllllll ll. ll,?,ddd-ddd-dddd,?,ddd
804,lllllllll'l,dddd lllll ll.,?,ddd-ddd-dddd,llllllll/llll,ddd
805,llllll'l llllllll,ddd lllllllll llll.,lllllll,?,?,ddd
806,llllll llllllll llll,dddd llllll lll.,?,ddd-ddd-dddd,lllll,ddd
807,lllll ll llll,dddd llll llll.,llllll,ddd-ddd-dddd,?,ddd
808,llllll llllllll,dddd lllllllll llll.,llllll,ddd-ddd-dddd,llllll,?
809,llll llll,ddd lllll ll llll lll.,lllllll,ddd-ddd-dddd,?,ddd
810,llllll lllllll (ll),dddd llll llll.,lllllll,ddd-ddd-dddd,llllllll,ddd
811,llll'l llllll lllll,dddd lllllllll ll.,lllllll,ddd-ddd-dddd,llllllllllll,ddd
812,ll lllll llllll,dddd lllllll ll.,?,ddd-ddd-dddd,?,ddd
813,lllllll llllllll lll (ll),dddd llll llll.,?,ddd-ddd-dddd,llllllllll,?
814,llllllll,dddd lllll ll llll lll.,lllllll,?,?,ddd
815,llllll'l ll lllllll (lllllll),ddd lllllllll ll. ll,lllllll,?,lllllllllll,ddd
816,ll llll,dddd lllllllll ll.,?,?,llll,ddd
817,llll,dddd lllllllll ll.,lllllll,ddd-ddd-dddd,?,ddd
818,lllll llllll lllllll,dddd lllllllllllll lll. ll,lllllll,ddd-ddd-dddd,lllllll,?
819,llllllll lllllll lllll (ll),dddd lllllllll ll.,lllllll,ddd-ddd-dddd,llllllll,?
820,llll  lll (lllllll),dddd lllllllll ll. ll,?,ddd-ddd-dddd,lllllllllll,ddd
821,lllllll llllllllll,dddd l. lllllll ll.,lllllll,ddd-ddd-dddd,llllllllll,?
822,llll-lllllll llll (lllllll),ddd lllllllll ll.,lllllll,ddd-ddd-dddd,llllllll (lll),ddd
823,lllllll,ddd l. lllll lllll ll.,?,ddd-ddd-dddd,lllllllllllll,ddd
824,llllll lllllll  lll,ddd ddll ll. ll,lllllll,?,llllll lllll,?
825,llll,dddd llllllll ll.,lllllll,ddd-ddd-dddd,?,ddd
826,llllll'l lllllll,ddd llllllll ll. ll,?,ddd-ddd-dddd,llllllllll,ddd
827,lllllllll,ddd lllll ll llll lll. ll,lllllll,ddd-ddd-dddd,lll-lll,ddd
828,lll llll'l llllllllll & lll,dd l. llllllllll ll.,lllllll,?,?,?
829,llllllllll,ddd lllll lllllll llllll,lllllll,ddd-ddd-dddd,?,ddd
830,lllll lllll llllllllll,dddd lllllllll ll. ll,?,ddd-ddd-dddd,llllll,ddd
831,lll-l-lll,dddd lll llllllll lll.,lllllll llll,ddd-ddd-dddd,llll,ddd
832,llll'l lllll,dddd lllllll ll.,?,ddd-ddd-dddd,?,ddd
833,llll lllll,dddd llllll ll.,lll lllllllll,?,lllllllllll,ddd
834,lllll lllll,ddd llllllll lll.,lll lllllllll,?,lllllllllll,?
835,lllll lllll,ddd llllllll lll.,?,ddd-ddd-dddd,lllllll,?
836,lll lll lll'l,dddd llllll ll.,lll lllllllll,ddd-ddd-dddd,?,ddd
837,llllll'l,dddd lllll ll.,?,ddd-ddd-dddd,llllllll,?
838,llllll'l llll llll llll,ddd lllll ll.,?,ddd-ddd-dddd,llllll,?
839,lllll llll,dddd lllllll ll.,lll lllllllll,ddd-ddd-dddd,llll,ddd
840,lllll,dddd lllll lll.,lll lllllllll,?,llllllll,ddd
841,lllllll llllll llllllllll,dddd llllllllll ll.,lll lllllllll,?,llllllllll,ddd
842,llll'l lllllll llllllllll,dddd llllll ll.,lll lllllllll,ddd-ddd-dddd,lllllll,?
843,lllllllll llll'l,dddd llllll ll.,lll lllllllll,ddd-ddd-dddd,llllllllll,ddd
844,lllll'l ll lllllll,ddd llll ll.,lll lllllllll,ddd-ddd-dddd,lllllllllll,ddd
845,ll llllll,ddd llllllll ll.,lll lllllllll,ddd-ddd-dddd,lllllll,ddd
846,ll llllllllllll,ddd lll ll.,lll lllllllll,?,lllllllllllll,?
847,ll llllllll,dddd lllllll ll.,lll lllllllll,ddd-ddd-dddd,lllllll,ddd
848,lllll'l llllllll lllll lllll llll,dddd llll ll.,lll lllllllll,ddd-ddd-dddd,lllllll,ddd
849,llllll llll,dddd llllll ll.,lll lllllllll,ddd-ddd-dddd,llll,ddd
850,lll'l lllll-ll,dddd lllll ll.,lll lllllllll,ddd-ddd-dddd,?,ddd
851,ll'l lllllll,dddd lllll ll.,lll lllllllll,ddd-ddd-dddd,llllllllll,ddd
852,lllll llll lllllllll llllllllll,ddd llllll ll.,lll lllllllll,ddd-ddd-dddd,lllllllll,?
853,lllllllll llllll llllll,dddd ddll ll.,lll lllllllll,ddd-ddd-dddd,lllllll,ddd
854,lllll'l llll & llllll,ddd ll llll ll.,lll lllllllll,ddd-ddd-dddd,llllllll,ddd
855,lll lllllllll lll,dddd ddll ll.,?,ddd-ddd-dddd,llll,ddd
856,lllllll llll,ddd llllllll ll.,?,?,llllllllll,ddd
857,llll llllll lllll,dddd llll ll.,lll lllllllll,ddd-ddd-dddd,lllllll,ddd
858,llll llllll,ddd llllll ll.,?,ddd-ddd-dddd,llll,?
859,ll llll,dddd ddll ll.,?,ddd-ddd-dddd,llllll,ddd
860,llll llll,dddd llllllll ll.,lll lllllllll,ddd-ddd-dddd,?,ddd
861,ll lll,d lllll ll.,lll lllllllll,ddd-ddd-dddd,llllllllll,ddd
862,llllll llllllll,ddd lll ll.,lll lllllllll,?,lllll,ddd
863,ll-ll-ll llllll lllllll lllll,dddd llll ll.,lll lllllllll,ddd-ddd-dddd,lllllll,ddd
